player_id,region,account_created_date,player_segment
1756,EUNE,2024-03-07,casual
1757,EUNE,2022-11-18,casual
1758,KR,2025-04-05,casual
1759,EUW,2021-12-31,core
1760,EUW,2025-08-31,casual
1761,EUW,2021-11-05,casual
1762,KR,2024-12-31,core
1763,NA,2025-03-17,core
1764,KR,2025-08-21,casual
1765,EUNE,2024-10-13,casual
1766,EUNE,2021-06-19,casual
1767,KR,2021-07-10,casual
1768,KR,2024-04-23,core
1769,EUW,2023-05-25,casual
1770,EUNE,2024-08-22,whale
1771,EUNE,2022-11-30,core
1772,KR,2025-10-28,core
1773,EUNE,2025-10-08,core
1774,NA,2025-01-31,core
1775,EUW,2024-09-11,casual
1776,EUNE,2022-08-30,casual
1777,NA,2023-12-17,casual
1778,KR,2023-12-12,core
1779,EUW,2024-09-28,core
1780,KR,2022-06-17,casual
1781,NA,2021-07-03,core
1782,EUNE,2025-04-15,casual
1783,KR,2024-10-12,casual
1784,EUW,2024-10-01,core
1785,KR,2025-08-03,core
1786,EUW,2022-05-17,casual
1787,EUNE,2021-03-12,casual
1788,NA,2024-01-24,whale
1789,EUNE,2021-05-31,core
1790,NA,2025-10-10,casual
1791,EUNE,2024-10-12,casual
1792,EUNE,2022-08-22,casual
1793,NA,2025-08-20,casual
1794,NA,2022-10-03,core
1795,NA,2025-11-04,casual
1796,KR,2024-04-22,casual
1797,EUW,2021-06-05,casual
1798,EUW,2022-06-29,casual
1799,EUNE,2023-01-14,casual
1800,EUNE,2023-08-28,core
1801,EUW,2021-07-23,casual
1802,NA,2022-03-06,casual
1803,KR,2024-08-03,casual
1804,EUNE,2022-03-05,casual
1805,EUW,2021-08-23,casual
1806,EUNE,2025-06-26,casual
1807,EUNE,2023-01-02,casual
1808,KR,2023-04-04,casual
1809,NA,2023-07-31,core
1810,NA,2021-09-01,casual
1811,EUNE,2024-09-02,casual
1812,NA,2024-06-23,casual
1813,EUNE,2023-08-15,core
1814,NA,2023-11-10,whale
1815,KR,2021-10-11,casual
1816,NA,2024-06-28,casual
1817,EUW,2022-10-05,casual
1818,EUNE,2024-08-01,whale
1819,KR,2024-04-12,casual
1820,NA,2022-05-01,casual
1821,EUNE,2021-06-08,casual
1822,EUNE,2021-06-11,core
1823,EUW,2023-02-21,core
1824,EUW,2025-08-02,core
1825,EUW,2021-05-31,casual
1826,EUW,2025-03-14,casual
1827,NA,2021-10-04,casual
1828,NA,2022-03-09,casual
1829,EUW,2025-04-30,casual
1830,EUNE,2021-10-10,core
1831,NA,2024-01-14,core
1832,EUW,2024-02-01,casual
1833,NA,2021-05-13,core
1834,EUNE,2024-12-31,casual
1835,EUNE,2021-12-17,core
1836,EUW,2023-01-14,casual
1837,NA,2024-08-18,casual
1838,EUNE,2021-06-08,casual
1839,NA,2023-07-08,core
1840,NA,2021-08-24,casual
1841,EUW,2025-02-15,casual
1842,EUNE,2023-10-20,casual
1843,KR,2024-06-09,casual
1844,EUW,2022-10-14,casual
1845,KR,2021-09-09,casual
1846,EUNE,2025-08-15,whale
1847,NA,2025-03-25,casual
1848,NA,2024-12-16,core
1849,NA,2021-11-19,core
1850,NA,2023-04-17,casual
1851,EUNE,2023-10-26,core
1852,EUNE,2021-07-30,casual
1853,EUNE,2025-10-29,core
1854,KR,2024-08-30,casual
1855,EUNE,2022-11-08,casual
1856,EUW,2022-10-12,casual
1857,KR,2022-11-30,core
1858,EUNE,2022-09-04,core
1859,EUNE,2023-09-30,casual
1860,EUNE,2024-01-30,casual
1861,EUNE,2022-03-13,casual
1862,NA,2023-08-08,casual
1863,KR,2021-08-22,core
1864,EUW,2021-08-02,core
1865,KR,2021-06-16,casual
1866,EUW,2022-05-30,core
1867,EUNE,2022-12-28,whale
1868,EUNE,2021-08-28,casual
1869,NA,2024-02-17,whale
1870,KR,2022-10-09,core
1871,EUNE,2021-06-15,casual
1872,NA,2023-09-06,core
1873,EUW,2022-12-02,core
1874,EUW,2022-07-20,casual
1875,EUW,2023-08-30,casual
1876,NA,2022-12-17,core
1877,KR,2025-12-03,core
1878,KR,2024-01-23,casual
1879,EUW,2022-03-20,casual
1880,EUNE,2024-05-13,casual
1881,EUW,2024-06-29,core
1882,EUNE,2023-02-01,casual
1883,NA,2022-08-23,core
1884,KR,2023-10-10,casual
1885,KR,2022-06-04,casual
1886,EUW,2023-12-03,casual
1887,NA,2024-02-28,casual
1888,NA,2025-11-19,casual
1889,NA,2023-03-06,casual
1890,KR,2021-06-07,core
1891,EUW,2024-08-12,core
1892,KR,2025-11-06,casual
1893,EUW,2021-07-21,casual
1894,EUW,2025-05-12,whale
1895,EUW,2025-05-17,casual
1896,EUNE,2021-03-24,core
1897,KR,2021-11-05,casual
1898,EUW,2025-02-12,whale
1899,NA,2022-12-27,casual
1900,EUW,2023-03-24,casual
1901,NA,2024-11-12,casual
1902,EUW,2023-12-18,casual
1903,KR,2021-11-19,casual
1904,EUW,2024-07-03,casual
1905,NA,2024-03-31,casual
1906,EUW,2022-02-05,casual
1907,EUNE,2024-03-23,core
1908,EUW,2025-08-14,casual
1909,EUNE,2023-10-12,core
1910,EUNE,2023-12-31,core
1911,EUW,2023-05-25,casual
1912,EUW,2024-03-13,casual
1913,EUNE,2023-09-28,casual
1914,EUNE,2021-07-08,whale
1915,EUNE,2023-10-26,casual
1916,EUW,2024-03-01,casual
1917,EUNE,2024-08-16,core
1918,EUW,2024-08-19,casual
1919,NA,2025-03-03,casual
1920,EUW,2021-03-19,casual
1921,EUW,2023-03-29,core
1922,EUNE,2021-07-12,core
1923,NA,2024-05-30,core
1924,NA,2021-11-13,whale
1925,NA,2022-04-22,casual
1926,EUNE,2023-09-06,core
1927,EUW,2021-10-22,whale
1928,NA,2022-12-01,core
1929,NA,2022-07-14,casual
1930,NA,2024-03-23,casual
1931,KR,2025-06-03,whale
1932,EUW,2025-11-08,casual
1933,EUNE,2024-02-24,core
1934,EUW,2025-03-05,core
1935,NA,2023-08-27,casual
1936,NA,2025-11-23,casual
1937,NA,2024-01-01,casual
1938,KR,2023-05-06,casual
1939,KR,2024-01-09,casual
1940,NA,2021-09-12,casual
1941,KR,2023-09-19,casual
1942,EUNE,2024-02-04,casual
1943,EUNE,2025-01-14,core
1944,EUNE,2023-10-14,casual
1945,NA,2022-12-10,core
1946,NA,2023-11-18,core
1947,NA,2022-08-26,casual
1948,NA,2024-09-17,casual
1949,KR,2024-05-28,casual
1950,KR,2023-12-21,whale
1951,EUW,2023-06-03,casual
1952,KR,2022-12-10,casual
1953,NA,2021-07-29,core
1954,KR,2025-12-06,casual
1955,KR,2023-07-27,casual
1956,KR,2025-01-16,core
1957,EUW,2023-12-10,casual
1958,EUNE,2022-01-07,core
1959,EUW,2024-08-23,casual
1960,KR,2024-11-13,core
1961,KR,2024-02-21,casual
1962,NA,2021-03-25,casual
1963,KR,2022-09-02,casual
1964,EUW,2022-08-06,casual
1965,EUW,2023-02-05,casual
1966,EUW,2022-09-02,core
1967,EUNE,2021-07-09,casual
1968,EUNE,2025-01-29,core
1969,NA,2023-03-23,core
1970,EUW,2022-07-09,core
1971,EUW,2022-11-05,core
1972,KR,2021-12-01,casual
1973,NA,2024-07-18,casual
1974,EUNE,2024-10-18,casual
1975,KR,2025-07-04,core
1976,KR,2021-12-02,core
1977,EUNE,2022-04-09,core
1978,KR,2024-08-03,casual
1979,EUNE,2025-11-22,casual
1980,EUW,2023-06-03,casual
1981,KR,2021-08-28,casual
1982,EUW,2023-10-06,casual
1983,EUNE,2021-02-14,casual
1984,NA,2023-12-18,casual
1985,KR,2023-03-20,casual
1986,KR,2021-10-11,whale
1987,KR,2022-05-25,casual
1988,NA,2024-03-31,casual
1989,EUNE,2024-07-31,casual
1990,NA,2023-05-15,core
1991,EUW,2025-09-16,casual
1992,EUNE,2022-04-15,casual
1993,EUNE,2023-10-25,core
1994,NA,2022-09-14,casual
1995,EUW,2024-11-22,casual
1996,KR,2024-07-13,casual
1997,EUNE,2022-12-17,casual
1998,KR,2021-08-31,casual
1999,EUW,2025-04-17,core
2000,NA,2022-05-11,core
2001,NA,2021-04-20,casual
2002,EUNE,2023-01-29,core
2003,EUNE,2022-10-15,casual
2004,KR,2025-06-09,whale
2005,EUW,2025-11-03,casual
2006,KR,2024-02-22,casual
2007,EUW,2021-08-04,casual
2008,NA,2021-02-04,casual
2009,EUW,2021-10-20,core
2010,KR,2023-11-04,casual
2011,EUW,2023-10-12,casual
2012,EUW,2021-10-26,casual
2013,NA,2024-10-09,core
2014,EUNE,2024-01-25,whale
2015,EUW,2021-12-05,whale
2016,NA,2022-03-26,casual
2017,EUW,2022-05-08,casual
2018,KR,2023-09-24,core
2019,EUW,2024-08-20,casual
2020,EUW,2023-07-13,casual
2021,EUW,2025-01-24,casual
2022,KR,2024-01-20,core
2023,EUNE,2023-12-25,whale
2024,KR,2024-10-25,casual
2025,EUW,2025-01-03,casual
2026,NA,2022-10-25,casual
2027,EUNE,2024-05-22,casual
2028,EUW,2022-07-15,casual
2029,EUNE,2022-02-10,casual
2030,EUNE,2021-02-20,casual
2031,EUW,2023-09-13,core
2032,EUNE,2024-06-04,core
2033,NA,2021-05-06,casual
2034,NA,2022-09-04,casual
2035,KR,2022-06-14,whale
2036,EUNE,2025-10-24,core
2037,NA,2024-10-20,whale
2038,KR,2021-02-25,core
2039,EUNE,2025-06-07,whale
2040,EUW,2021-12-21,casual
2041,EUNE,2022-08-28,whale
2042,EUW,2023-01-04,casual
2043,EUNE,2023-01-30,core
2044,EUW,2021-08-16,casual
2045,NA,2024-07-05,core
2046,EUNE,2024-03-10,casual
2047,EUNE,2021-07-20,casual
2048,NA,2023-06-16,core
2049,KR,2025-07-25,casual
2050,KR,2021-03-09,whale
2051,EUNE,2023-03-05,casual
2052,NA,2021-06-09,casual
2053,NA,2023-09-01,core
2054,EUW,2024-01-21,casual
2055,EUW,2022-05-02,casual
2056,EUW,2022-04-21,casual
2057,EUW,2024-03-14,casual
2058,KR,2022-02-01,core
2059,EUNE,2023-04-07,whale
2060,KR,2022-08-25,casual
2061,EUNE,2023-11-19,casual
2062,EUNE,2023-06-13,core
2063,KR,2025-06-03,casual
2064,EUW,2023-09-19,core
2065,KR,2024-02-27,core
2066,EUNE,2021-05-29,casual
2067,EUW,2024-06-18,casual
2068,NA,2021-08-10,casual
2069,KR,2024-07-01,core
2070,NA,2024-04-06,casual
2071,NA,2023-10-12,casual
2072,KR,2023-11-08,core
2073,KR,2023-01-09,casual
2074,NA,2021-02-09,casual
2075,KR,2025-06-03,core
2076,KR,2024-03-23,casual
2077,NA,2021-11-26,whale
2078,EUW,2023-09-16,casual
2079,KR,2023-11-18,casual
2080,KR,2022-02-23,core
2081,NA,2026-01-01,whale
2082,KR,2024-08-20,casual
2083,EUNE,2024-12-27,casual
2084,EUNE,2025-10-17,whale
2085,EUNE,2024-10-03,core
2086,EUNE,2021-02-06,casual
2087,NA,2021-05-11,casual
2088,NA,2022-06-27,core
2089,NA,2023-02-25,whale
2090,KR,2023-01-02,casual
2091,NA,2023-10-20,casual
2092,EUNE,2021-12-02,casual
2093,KR,2023-04-14,casual
2094,EUNE,2021-12-04,casual
2095,NA,2021-08-19,casual
2096,NA,2024-09-20,core
2097,KR,2023-01-11,casual
2098,EUW,2024-05-07,casual
2099,KR,2023-04-08,casual
2100,EUNE,2023-06-11,core
2101,NA,2024-02-19,casual
2102,KR,2022-05-21,core
2103,NA,2024-02-29,core
2104,NA,2023-10-13,casual
2105,EUNE,2025-07-19,whale
2106,EUNE,2022-07-16,core
2107,KR,2025-08-28,core
2108,NA,2022-06-22,casual
2109,NA,2024-03-11,casual
2110,EUW,2022-08-09,casual
2111,NA,2023-12-03,casual
2112,EUW,2021-06-17,core
2113,EUW,2022-10-06,casual
2114,EUNE,2022-12-04,whale
2115,EUNE,2022-08-30,casual
2116,EUW,2024-04-09,core
2117,NA,2022-04-25,whale
2118,EUW,2023-04-19,core
2119,EUW,2024-10-12,whale
2120,KR,2024-12-05,casual
2121,NA,2022-11-18,whale
2122,NA,2023-10-27,casual
2123,KR,2021-11-27,casual
2124,EUNE,2022-05-29,casual
2125,EUW,2022-09-05,core
2126,KR,2025-12-19,core
2127,EUNE,2024-12-11,casual
2128,NA,2025-08-05,whale
2129,EUW,2024-05-24,casual
2130,KR,2023-07-14,casual
2131,KR,2022-03-06,casual
2132,KR,2022-10-27,casual
2133,EUNE,2021-10-27,core
2134,EUNE,2024-03-02,casual
2135,KR,2023-03-01,casual
2136,EUNE,2025-05-13,whale
2137,EUW,2023-04-28,casual
2138,EUW,2022-03-19,casual
2139,EUNE,2025-03-11,casual
2140,EUNE,2024-05-31,core
2141,EUW,2021-03-21,core
2142,NA,2022-08-31,casual
2143,EUW,2022-01-22,core
2144,EUW,2022-08-31,core
2145,EUNE,2025-12-21,whale
2146,NA,2023-03-28,casual
2147,EUW,2021-11-29,core
2148,EUNE,2023-03-01,casual
2149,NA,2024-08-12,casual
2150,EUNE,2023-04-19,whale
2151,KR,2023-01-05,core
2152,NA,2023-12-31,casual
2153,EUNE,2025-02-26,core
2154,KR,2025-02-02,casual
2155,NA,2022-06-12,casual
2156,KR,2021-07-20,casual
2157,KR,2025-01-06,casual
2158,EUW,2024-08-26,core
2159,NA,2025-10-04,core
2160,NA,2021-07-22,casual
2161,EUNE,2024-07-25,core
2162,KR,2021-10-27,casual
2163,NA,2024-06-24,casual
2164,KR,2022-08-06,whale
2165,KR,2025-04-14,core
2166,NA,2024-08-27,casual
2167,EUNE,2023-08-09,casual
2168,NA,2021-02-13,core
2169,EUNE,2025-04-09,core
2170,EUW,2025-01-15,casual
2171,KR,2025-11-08,core
2172,KR,2021-02-23,casual
2173,KR,2024-05-06,casual
2174,KR,2024-08-14,casual
2175,KR,2022-09-15,core
2176,EUW,2021-10-21,core
2177,EUW,2022-03-31,core
2178,EUNE,2024-07-23,casual
2179,KR,2024-10-31,casual
2180,EUW,2021-12-27,whale
2181,EUNE,2025-07-12,core
2182,NA,2023-01-24,core
2183,EUNE,2025-10-07,casual
2184,NA,2022-07-31,casual
2185,NA,2024-02-17,core
2186,KR,2025-03-24,core
2187,EUW,2025-07-28,core
2188,EUNE,2023-03-21,core
2189,EUNE,2023-01-24,casual
2190,KR,2023-05-23,whale
2191,EUW,2022-03-13,casual
2192,EUW,2023-09-20,casual
2193,EUW,2022-10-09,whale
2194,EUNE,2022-08-22,casual
2195,KR,2024-08-17,casual
2196,NA,2024-08-04,casual
2197,NA,2024-12-03,casual
2198,EUW,2023-04-17,casual
2199,EUW,2025-04-11,casual
2200,EUW,2022-09-22,core
2201,KR,2022-10-05,core
2202,NA,2025-09-29,casual
2203,KR,2025-12-25,core
2204,EUW,2023-04-03,whale
2205,EUNE,2023-03-18,core
2206,KR,2022-11-22,whale
2207,EUW,2021-04-12,casual
2208,EUW,2023-06-21,core
2209,EUW,2025-08-24,casual
2210,NA,2023-07-13,casual
2211,EUW,2023-07-10,casual
2212,NA,2024-01-31,core
2213,EUW,2021-10-01,whale
2214,NA,2023-10-18,casual
2215,KR,2025-07-09,casual
2216,EUNE,2021-09-07,casual
2217,EUNE,2021-09-17,core
2218,EUNE,2023-06-01,casual
2219,NA,2023-03-07,casual
2220,NA,2022-09-21,casual
2221,NA,2023-10-08,casual
2222,EUW,2023-07-16,casual
2223,EUW,2025-12-31,core
2224,EUNE,2021-08-04,core
2225,KR,2025-08-23,casual
2226,EUW,2023-04-16,core
2227,EUNE,2025-05-26,casual
2228,EUNE,2025-04-10,core
2229,KR,2024-01-18,casual
2230,NA,2023-11-04,casual
2231,NA,2021-03-15,whale
2232,NA,2021-03-08,core
2233,KR,2021-06-25,core
2234,KR,2023-05-09,core
2235,NA,2021-03-12,casual
2236,KR,2023-07-17,core
2237,NA,2025-11-28,casual
2238,KR,2023-12-19,casual
2239,KR,2024-11-28,casual
2240,EUW,2025-04-30,casual
2241,EUW,2024-08-22,casual
2242,EUNE,2023-07-23,core
2243,KR,2021-12-10,casual
2244,EUW,2025-09-27,casual
2245,NA,2023-10-08,casual
2246,EUNE,2025-04-16,casual
2247,KR,2022-10-30,whale
2248,KR,2023-01-25,core
2249,NA,2022-12-24,casual
2250,NA,2022-06-08,core
2251,KR,2022-01-24,core
2252,EUNE,2024-04-24,whale
2253,EUNE,2025-07-31,casual
2254,NA,2025-01-08,casual
2255,EUW,2024-10-08,casual
2256,EUW,2022-01-13,casual
2257,KR,2023-07-15,core
2258,KR,2025-01-03,casual
2259,KR,2023-03-16,core
2260,NA,2022-09-09,casual
2261,KR,2021-10-23,casual
2262,EUW,2024-08-28,whale
2263,EUW,2024-11-11,core
2264,EUNE,2025-05-04,casual
2265,EUNE,2024-06-27,core
2266,EUW,2022-03-15,casual
2267,EUNE,2021-11-02,core
2268,KR,2023-08-07,core
2269,KR,2021-05-10,casual
2270,KR,2022-11-30,casual
2271,KR,2025-01-28,whale
2272,NA,2024-03-21,casual
2273,EUW,2022-09-20,whale
2274,KR,2023-08-03,casual
2275,EUW,2022-03-11,core
2276,EUNE,2023-08-06,casual
2277,EUNE,2022-10-07,core
2278,EUW,2021-12-07,casual
2279,EUNE,2021-08-19,core
2280,KR,2024-01-06,core
2281,EUNE,2023-09-16,casual
2282,EUNE,2024-06-16,casual
2283,NA,2024-10-22,casual
2284,KR,2024-09-18,core
2285,EUNE,2024-06-18,casual
2286,EUNE,2024-02-24,core
2287,EUNE,2023-11-29,core
2288,KR,2022-07-29,core
2289,EUNE,2025-09-29,core
2290,NA,2024-06-18,casual
2291,KR,2024-12-15,casual
2292,EUNE,2024-10-26,casual
2293,EUW,2024-01-01,casual
2294,EUW,2021-10-29,whale
2295,KR,2021-02-09,casual
2296,KR,2022-07-04,whale
2297,EUW,2021-07-08,core
2298,EUNE,2022-06-27,casual
2299,KR,2025-02-07,casual
2300,KR,2021-07-28,core
2301,NA,2021-05-13,casual
2302,KR,2025-01-23,core
2303,EUW,2021-11-15,core
2304,NA,2025-01-22,casual
2305,KR,2021-03-05,casual
2306,NA,2024-09-08,core
2307,KR,2022-03-17,casual
2308,NA,2024-05-23,core
2309,EUW,2022-11-03,core
2310,EUW,2023-09-30,casual
2311,EUW,2021-03-08,casual
2312,EUW,2021-10-30,casual
2313,KR,2022-06-25,casual
2314,NA,2022-11-25,casual
2315,EUNE,2024-04-04,casual
2316,EUNE,2022-04-09,core
2317,NA,2021-04-19,whale
2318,EUNE,2021-05-14,casual
2319,EUNE,2021-10-13,core
2320,KR,2025-11-16,core
2321,KR,2025-09-15,whale
2322,KR,2022-05-16,whale
2323,EUNE,2024-05-13,core
2324,KR,2023-07-09,casual
2325,KR,2023-03-03,casual
2326,EUNE,2022-05-25,casual
2327,KR,2022-09-15,casual
2328,NA,2025-05-28,casual
2329,NA,2025-06-08,casual
2330,EUNE,2021-03-19,core
2331,EUNE,2024-08-02,casual
2332,KR,2024-12-03,casual
2333,KR,2025-12-22,casual
2334,KR,2024-11-01,casual
2335,NA,2024-04-18,casual
2336,EUNE,2023-02-26,casual
2337,EUNE,2022-10-23,whale
2338,EUNE,2026-01-01,core
2339,KR,2025-04-01,casual
2340,EUNE,2025-08-10,core
2341,NA,2023-11-06,casual
2342,EUNE,2023-11-29,casual
2343,NA,2024-01-20,core
2344,EUW,2022-03-05,core
2345,EUNE,2025-08-10,core
2346,EUNE,2024-05-21,core
2347,KR,2025-10-07,core
2348,KR,2021-08-06,core
2349,EUW,2023-06-16,casual
2350,EUW,2022-04-30,core
2351,KR,2021-07-03,core
2352,EUW,2022-07-18,whale
2353,KR,2023-09-27,casual
2354,EUW,2023-07-26,whale
2355,EUNE,2024-08-28,core
2356,EUNE,2024-04-11,core
2357,EUNE,2022-10-20,casual
2358,EUNE,2021-12-08,casual
2359,NA,2021-06-18,casual
2360,EUW,2023-02-11,casual
2361,EUW,2021-05-25,casual
2362,EUNE,2022-11-21,casual
2363,NA,2022-05-19,casual
2364,EUNE,2024-12-09,casual
2365,EUW,2025-07-19,casual
2366,EUNE,2023-12-28,casual
2367,EUW,2021-12-16,casual
2368,KR,2023-08-06,casual
2369,KR,2024-03-06,core
2370,EUNE,2022-07-04,core
2371,NA,2023-11-22,casual
2372,EUW,2023-04-03,core
2373,KR,2021-12-26,core
2374,EUNE,2024-08-23,casual
2375,EUW,2023-04-11,casual
2376,EUNE,2025-10-04,casual
2377,EUW,2023-02-07,core
2378,EUW,2021-10-18,casual
2379,EUNE,2023-10-09,casual
2380,EUW,2023-04-12,casual
2381,EUNE,2025-11-19,core
2382,EUW,2021-12-13,casual
2383,EUW,2022-07-21,casual
2384,KR,2025-01-17,whale
2385,KR,2022-08-02,casual
2386,EUNE,2023-02-04,core
2387,KR,2024-09-18,whale
2388,KR,2025-12-10,core
2389,EUNE,2021-04-25,casual
2390,NA,2023-05-28,core
2391,EUNE,2023-06-23,casual
2392,EUW,2021-11-02,core
2393,KR,2021-05-03,core
2394,EUNE,2024-09-19,casual
2395,NA,2023-01-21,casual
2396,NA,2021-03-14,core
2397,EUW,2021-03-25,whale
2398,EUNE,2025-04-04,casual
2399,KR,2024-02-24,core
2400,EUNE,2025-12-30,core
2401,KR,2022-03-14,casual
2402,KR,2024-02-10,casual
2403,NA,2023-11-13,casual
2404,KR,2024-12-24,casual
2405,EUNE,2022-11-30,whale
2406,EUNE,2022-05-16,core
2407,NA,2024-09-11,whale
2408,KR,2025-02-20,casual
2409,KR,2021-12-15,casual
2410,EUNE,2021-05-04,core
2411,NA,2023-09-07,core
2412,NA,2021-05-23,casual
2413,KR,2025-08-09,casual
2414,EUW,2025-07-14,casual
2415,EUW,2024-05-31,casual
2416,KR,2022-10-22,casual
2417,EUW,2025-01-17,casual
2418,EUW,2022-01-19,core
2419,KR,2022-08-24,casual
2420,KR,2022-11-04,casual
2421,EUNE,2023-11-29,casual
2422,EUW,2022-12-20,casual
2423,NA,2024-01-01,casual
2424,EUNE,2022-09-19,casual
2425,EUW,2025-03-12,core
2426,EUNE,2024-12-07,core
2427,KR,2024-09-09,casual
2428,EUNE,2023-12-29,casual
2429,EUW,2021-03-23,casual
2430,KR,2022-12-24,core
2431,KR,2021-10-03,core
2432,KR,2022-06-17,casual
2433,EUNE,2024-04-16,whale
2434,NA,2021-02-02,casual
2435,KR,2022-10-05,core
2436,EUNE,2021-04-02,core
2437,KR,2025-05-18,core
2438,EUW,2025-07-05,core
2439,NA,2024-07-07,core
2440,KR,2025-11-02,whale
2441,EUNE,2023-12-10,casual
2442,NA,2021-04-07,casual
2443,NA,2022-02-19,casual
2444,EUW,2025-07-22,casual
2445,NA,2022-07-09,whale
2446,EUNE,2021-12-21,core
2447,EUNE,2022-04-21,core
2448,NA,2021-12-04,casual
2449,EUW,2025-10-09,casual
2450,NA,2023-04-29,whale
2451,KR,2023-01-04,casual
2452,EUNE,2024-08-24,casual
2453,EUNE,2023-03-10,core
2454,EUW,2023-12-30,casual
2455,NA,2024-07-12,whale
2456,KR,2022-05-16,core
2457,EUNE,2024-05-08,core
2458,NA,2024-06-03,casual
2459,EUNE,2021-02-17,whale
2460,EUW,2023-05-27,casual
2461,EUNE,2024-04-03,casual
2462,KR,2024-08-02,casual
2463,KR,2025-05-25,casual
2464,NA,2022-01-22,core
2465,NA,2025-01-22,casual
2466,EUW,2025-12-09,casual
2467,NA,2021-08-24,casual
2468,EUW,2022-05-28,core
2469,NA,2024-06-18,core
2470,EUNE,2024-10-04,casual
2471,KR,2025-10-01,core
2472,KR,2024-07-17,core
2473,NA,2022-07-24,casual
2474,NA,2022-09-04,casual
2475,EUNE,2022-06-09,casual
2476,EUNE,2021-04-20,casual
2477,EUNE,2025-05-02,core
2478,EUW,2025-06-18,core
2479,EUW,2021-06-07,casual
2480,EUW,2022-11-21,casual
2481,KR,2023-09-29,casual
2482,NA,2025-07-27,casual
2483,NA,2021-07-18,casual
2484,EUW,2022-01-20,core
2485,NA,2025-11-25,casual
2486,KR,2024-07-16,casual
2487,EUNE,2022-07-17,whale
2488,NA,2025-11-05,core
2489,NA,2022-06-12,casual
2490,EUW,2021-11-10,casual
2491,EUNE,2024-08-31,casual
2492,EUW,2025-11-22,casual
2493,EUNE,2025-07-02,casual
2494,EUW,2024-09-17,casual
2495,EUNE,2021-04-06,casual
2496,EUNE,2024-03-19,core
2497,EUW,2024-05-15,casual
2498,KR,2024-04-10,casual
2499,KR,2023-08-23,casual
2500,EUW,2024-04-09,whale
2501,KR,2021-04-09,casual
2502,KR,2025-06-03,core
2503,KR,2021-10-28,casual
2504,KR,2021-08-12,core
2505,KR,2024-04-29,casual
2506,NA,2021-07-21,casual
2507,EUW,2024-07-21,whale
2508,NA,2023-06-27,casual
2509,NA,2023-06-22,core
2510,EUNE,2024-11-04,casual
2511,EUNE,2025-11-04,casual
2512,KR,2023-10-26,casual
2513,EUW,2024-05-16,core
2514,EUNE,2023-07-03,casual
2515,NA,2022-08-15,casual
2516,EUNE,2022-07-04,casual
2517,KR,2025-04-08,whale
2518,EUNE,2025-09-07,casual
2519,NA,2022-03-21,casual
2520,KR,2022-01-21,casual
2521,NA,2023-04-26,casual
2522,EUW,2022-11-15,casual
2523,EUW,2025-05-16,casual
2524,KR,2021-08-30,core
2525,EUNE,2023-10-17,casual
2526,EUNE,2021-09-30,whale
2527,NA,2023-12-26,core
2528,KR,2021-02-02,casual
2529,KR,2023-06-28,core
2530,EUW,2024-05-01,casual
2531,EUW,2021-12-03,core
2532,NA,2022-06-29,core
2533,EUW,2022-09-20,casual
2534,KR,2025-04-13,core
2535,KR,2023-12-13,casual
2536,EUW,2024-01-06,casual
2537,EUW,2024-08-19,casual
2538,EUNE,2024-04-25,casual
2539,EUW,2024-01-12,whale
2540,EUW,2021-11-15,casual
2541,EUNE,2024-09-03,casual
2542,NA,2024-08-23,whale
2543,KR,2022-01-21,casual
2544,EUW,2021-03-26,casual
2545,EUNE,2022-11-11,casual
2546,EUW,2023-09-30,casual
2547,NA,2022-04-16,casual
2548,EUNE,2024-03-27,core
2549,NA,2023-01-24,casual
2550,NA,2024-10-20,whale
2551,EUW,2022-11-17,casual
2552,NA,2021-04-21,casual
2553,EUW,2023-06-28,core
2554,EUW,2023-09-25,casual
2555,EUNE,2023-09-03,whale
2556,KR,2023-11-08,casual
2557,NA,2025-02-06,whale
2558,EUNE,2023-09-09,whale
2559,NA,2022-06-09,whale
2560,EUNE,2021-06-27,core
2561,KR,2021-12-02,casual
2562,EUW,2021-10-15,casual
2563,KR,2021-04-17,casual
2564,EUNE,2022-05-02,casual
2565,NA,2024-07-01,casual
2566,EUW,2024-08-22,core
2567,EUW,2025-11-27,core
2568,EUW,2022-09-14,core
2569,NA,2023-01-18,core
2570,NA,2022-04-26,casual
2571,KR,2022-12-23,whale
2572,NA,2025-09-03,casual
2573,KR,2025-10-27,casual
2574,NA,2023-02-28,core
2575,KR,2024-01-31,whale
2576,KR,2024-12-26,core
2577,EUNE,2023-02-07,whale
2578,NA,2024-07-16,casual
2579,EUW,2025-11-21,casual
2580,KR,2022-08-08,casual
2581,NA,2024-01-06,casual
2582,EUNE,2025-04-11,casual
2583,NA,2025-09-25,casual
2584,EUNE,2021-12-03,casual
2585,KR,2023-11-25,casual
2586,EUNE,2024-04-03,casual
2587,EUNE,2021-06-07,core
2588,KR,2025-10-06,casual
2589,EUNE,2022-07-27,casual
2590,NA,2021-04-30,core
2591,EUNE,2023-01-04,core
2592,NA,2022-09-11,casual
2593,NA,2024-08-24,casual
2594,KR,2023-12-19,casual
2595,NA,2021-06-25,casual
2596,KR,2025-03-28,core
2597,EUNE,2024-07-20,casual
2598,KR,2021-11-22,core
2599,NA,2022-10-06,casual
2600,EUNE,2021-04-24,casual
2601,KR,2023-12-16,core
2602,KR,2023-02-02,casual
2603,EUW,2023-07-17,casual
2604,EUNE,2025-06-16,core
