skin_id,champion_name,skin_name,rarity,price_rp,release_date,champion_id,skin_num,skin_name_norm
597,Kled,default,Legacy,975,2025-03-19,Kled,0,kled
598,Kled,Sir Kled,Legacy,975,2025-06-13,Kled,1,sirkled
599,Kled,Marauder Kled,Epic,1350,2025-11-22,Kled,9,marauderkled
600,Kled,Kibble-Head Kled,Epic,1350,2025-11-24,Kled,18,kibbleheadkled
601,Kog'Maw,default,Legacy,880,2025-03-27,KogMaw,0,kogmaw
602,Kog'Maw,Caterpillar Kog'Maw,Legacy,520,2025-11-18,KogMaw,1,caterpillarkogmaw
603,Kog'Maw,Sonoran Kog'Maw,Legacy,520,2022-06-06,KogMaw,2,sonorankogmaw
604,Kog'Maw,Monarch Kog'Maw,Legacy,520,2022-09-13,KogMaw,3,monarchkogmaw
605,Kog'Maw,Reindeer Kog'Maw,Legacy,975,2024-06-17,KogMaw,4,reindeerkogmaw
606,Kog'Maw,Lion Dance Kog'Maw,Epic,1350,2025-12-02,KogMaw,5,liondancekogmaw
607,Kog'Maw,Deep Sea Kog'Maw,Legacy,975,2024-02-16,KogMaw,6,deepseakogmaw
608,Kog'Maw,Jurassic Kog'Maw,Legacy,975,2022-08-13,KogMaw,7,jurassickogmaw
609,Kog'Maw,Battlecast Kog'Maw,Epic,1350,2020-02-02,KogMaw,8,battlecastkogmaw
610,Kog'Maw,Arcanist Kog'Maw,Epic,1350,2021-03-24,KogMaw,19,arcanistkogmaw
611,Kog'Maw,Shan Hai Scrolls Kog'Maw,Epic,1350,2025-06-04,KogMaw,46,shanhaiscrollskogmaw
612,K'Sante,default,Legacy,975,2023-05-16,KSante,0,ksante
613,K'Sante,Empyrean K'Sante,Epic,1350,2025-08-09,KSante,1,empyreanksante
614,K'Sante,HEARTSTEEL K'Sante,Epic,1350,2021-10-16,KSante,8,heartsteelksante
615,LeBlanc,default,Legacy,790,2020-11-24,Leblanc,0,leblanc
616,LeBlanc,Wicked LeBlanc,Legacy,750,2021-09-25,Leblanc,1,wickedleblanc
617,LeBlanc,Mistletoe LeBlanc,Legacy,975,2022-08-28,Leblanc,3,mistletoeleblanc
618,LeBlanc,Ravenborn LeBlanc,Legacy,975,2025-08-27,Leblanc,4,ravenbornleblanc
619,LeBlanc,Elderwood LeBlanc,Epic,1350,2023-05-29,Leblanc,5,elderwoodleblanc
620,LeBlanc,Program LeBlanc,Epic,1350,2025-11-10,Leblanc,12,programleblanc
621,LeBlanc,Coven LeBlanc,Epic,1350,2021-01-16,Leblanc,20,covenleblanc
622,LeBlanc,Worlds 2020 LeBlanc,Epic,1350,2023-01-03,Leblanc,29,worlds2020leblanc
623,LeBlanc,Debonair LeBlanc,Epic,1350,2025-12-30,Leblanc,35,debonairleblanc
624,LeBlanc,Bewitching LeBlanc,Epic,1350,2024-03-19,Leblanc,45,bewitchingleblanc
625,Lee Sin,default,Legacy,880,2022-07-29,LeeSin,0,leesin
626,Lee Sin,Traditional Lee Sin,Legacy,750,2024-07-19,LeeSin,1,traditionalleesin
627,Lee Sin,Acolyte Lee Sin,Legacy,750,2025-03-16,LeeSin,2,acolyteleesin
628,Lee Sin,Dragon Fist Lee Sin,Epic,1350,2024-09-04,LeeSin,3,dragonfistleesin
629,Lee Sin,Muay Thai Lee Sin,Legacy,975,2024-10-25,LeeSin,4,muaythaileesin
630,Lee Sin,Pool Party Lee Sin,Legacy,975,2020-06-28,LeeSin,5,poolpartyleesin
631,Lee Sin,Knockout Lee Sin,Epic,1350,2022-01-30,LeeSin,10,knockoutleesin
632,Lee Sin,God Fist Lee Sin,Legendary,1820,2021-09-20,LeeSin,11,godfistleesin
633,Lee Sin,Playmaker Lee Sin,Legacy,975,2020-04-15,LeeSin,12,playmakerleesin
634,Lee Sin,Storm Dragon Lee Sin,Legendary,1820,2023-04-20,LeeSin,31,stormdragonleesin
635,Lee Sin,Zenith Games Lee Sin,Epic,1350,2023-06-19,LeeSin,41,zenithgamesleesin
636,Lee Sin,Heavenscale Lee Sin,Legendary,1820,2022-12-03,LeeSin,51,heavenscaleleesin
637,Leona,default,Legacy,880,2021-06-15,Leona,0,leona
638,Leona,Valkyrie Leona,Legacy,520,2023-06-01,Leona,1,valkyrieleona
639,Leona,Defender Leona,Legacy,750,2025-03-21,Leona,2,defenderleona
640,Leona,Iron Solari Leona,Legacy,975,2020-12-11,Leona,3,ironsolarileona
641,Leona,Pool Party Leona,Legacy,975,2025-03-24,Leona,4,poolpartyleona
642,Leona,PROJECT: Leona,Epic,1350,2020-09-11,Leona,8,projectleona
643,Leona,Barbecue Leona,Legacy,750,2021-10-07,Leona,9,barbecueleona
644,Leona,Solar Eclipse Leona,Legendary,1820,2025-04-25,Leona,10,solareclipseleona
645,Leona,Lunar Eclipse Leona,Legendary,1820,2021-08-09,Leona,11,lunareclipseleona
646,Leona,Mecha Kingdoms Leona,Epic,1350,2023-07-05,Leona,12,mechakingdomsleona
647,Leona,Battle Academia Leona,Epic,1350,2025-01-25,Leona,21,battleacademialeona
648,Leona,DWG Leona,Epic,1350,2023-05-28,Leona,22,dwgleona
649,Leona,Debonair Leona,Epic,1350,2020-10-04,Leona,33,debonairleona
650,Leona,Battle Lion Leona,Epic,1350,2024-10-25,Leona,52,battlelionleona
651,Lillia,default,Legacy,975,2020-08-25,Lillia,0,lillia
652,Lillia,Spirit Blossom Lillia,Epic,1350,2023-07-13,Lillia,1,spiritblossomlillia
653,Lillia,Shan Hai Scrolls Lillia,Epic,1350,2021-11-27,Lillia,19,shanhaiscrollslillia
654,Lillia,Faerie Court Lillia,Epic,1350,2020-11-30,Lillia,28,faeriecourtlillia
655,Lissandra,default,Legacy,880,2025-05-07,Lissandra,0,lissandra
656,Lissandra,Bloodstone Lissandra,Legacy,975,2020-06-08,Lissandra,1,bloodstonelissandra
657,Lissandra,Blade Queen Lissandra,Epic,1350,2024-05-06,Lissandra,2,bladequeenlissandra
658,Lissandra,Program Lissandra,Epic,1350,2025-03-18,Lissandra,3,programlissandra
659,Lissandra,Coven Lissandra,Epic,1350,2022-11-06,Lissandra,4,covenlissandra
660,Lissandra,Dark Cosmic Lissandra,Epic,1350,2021-09-17,Lissandra,12,darkcosmiclissandra
661,Lissandra,Porcelain Lissandra,Epic,1350,2021-02-13,Lissandra,23,porcelainlissandra
662,Lissandra,Space Groove Lissandra,Epic,1350,2025-06-28,Lissandra,34,spacegroovelissandra
663,Lucian,default,Legacy,975,2025-03-16,Lucian,0,lucian
664,Lucian,Hired Gun Lucian,Legacy,975,2024-09-01,Lucian,1,hiredgunlucian
665,Lucian,Striker Lucian,Legacy,750,2021-01-15,Lucian,2,strikerlucian
666,Lucian,PROJECT: Lucian,Epic,1350,2022-02-16,Lucian,6,projectlucian
667,Lucian,Heartseeker Lucian,Epic,1350,2021-02-17,Lucian,7,heartseekerlucian
668,Lucian,Demacia Vice Lucian,Epic,1350,2025-07-26,Lucian,9,demaciavicelucian
669,Lucian,Pulsefire Lucian,Epic,1350,2020-02-11,Lucian,18,pulsefirelucian
670,Lucian,Arcana Lucian,Epic,1350,2023-09-27,Lucian,31,arcanalucian
671,Lucian,Strike Paladin Lucian,Epic,1350,2020-05-13,Lucian,40,strikepaladinlucian
672,Lucian,Winterblessed Lucian,Epic,1350,2023-01-06,Lucian,52,winterblessedlucian
673,Lulu,default,Legacy,880,2023-02-25,Lulu,0,lulu
674,Lulu,Bittersweet Lulu,Legacy,975,2023-03-07,Lulu,1,bittersweetlulu
675,Lulu,Wicked Lulu,Legacy,975,2022-02-01,Lulu,2,wickedlulu
676,Lulu,Dragon Trainer Lulu,Epic,1350,2025-11-30,Lulu,3,dragontrainerlulu
677,Lulu,Winter Wonder Lulu,Epic,1350,2024-11-21,Lulu,4,winterwonderlulu
678,Lulu,Pool Party Lulu,Epic,1350,2021-12-27,Lulu,5,poolpartylulu
679,Lulu,Star Guardian Lulu,Epic,1350,2023-02-10,Lulu,6,starguardianlulu
680,Lulu,Cosmic Enchantress Lulu,Epic,1350,2023-06-10,Lulu,14,cosmicenchantresslulu
681,Lulu,Pajama Guardian Lulu,Epic,1350,2023-10-31,Lulu,15,pajamaguardianlulu
682,Lulu,Space Groove Lulu,Epic,1350,2025-01-25,Lulu,26,spacegroovelulu
683,Lulu,Monster Tamer Lulu,Epic,1350,2025-09-29,Lulu,37,monstertamerlulu
684,Lulu,Cafe Cuties Lulu,Epic,1350,2024-10-21,Lulu,46,cafecutieslulu
685,Lux,default,Legacy,790,2025-11-04,Lux,0,lux
686,Lux,Sorceress Lux,Legacy,520,2023-08-17,Lux,1,sorceresslux
687,Lux,Spellthief Lux,Legacy,750,2024-02-15,Lux,2,spellthieflux
688,Lux,Commando Lux,Legacy,520,2024-11-02,Lux,3,commandolux
689,Lux,Imperial Lux,Legacy,975,2025-12-30,Lux,4,imperiallux
690,Lux,Steel Legion Lux,Legacy,975,2020-03-22,Lux,5,steellegionlux
691,Lux,Star Guardian Lux,Epic,1350,2025-02-22,Lux,6,starguardianlux
692,Lux,Elementalist Lux,Ultimate,3250,2022-02-12,Lux,7,elementalistlux
693,Lux,Lunar Empress Lux,Epic,1350,2023-06-18,Lux,8,lunarempresslux
694,Lux,Pajama Guardian Lux,Epic,1350,2021-03-18,Lux,14,pajamaguardianlux
695,Lux,Battle Academia Lux,Epic,1350,2022-12-30,Lux,15,battleacademialux
696,Lux,Dark Cosmic Lux,Legendary,1820,2023-12-15,Lux,17,darkcosmiclux
697,Lux,Cosmic Lux,Legendary,1820,2024-07-15,Lux,18,cosmiclux
698,Lux,Space Groove Lux,Epic,1350,2024-08-04,Lux,19,spacegroovelux
699,Lux,Porcelain Lux,Epic,1350,2020-12-28,Lux,29,porcelainlux
700,Lux,Empyrean Lux,Epic,1350,2025-11-28,Lux,42,empyreanlux
701,Lux,Faerie Court Lux,Epic,1350,2022-04-17,Lux,61,faeriecourtlux
702,Malphite,default,Epic,585,2024-08-14,Malphite,0,malphite
703,Malphite,Shamrock Malphite,Legacy,520,2021-07-31,Malphite,1,shamrockmalphite
704,Malphite,Coral Reef Malphite,Legacy,750,2023-12-16,Malphite,2,coralreefmalphite
705,Malphite,Marble Malphite,Legacy,520,2024-08-06,Malphite,3,marblemalphite
706,Malphite,Obsidian Malphite,Legacy,975,2022-11-13,Malphite,4,obsidianmalphite
707,Malphite,Glacial Malphite,Epic,1350,2025-09-16,Malphite,5,glacialmalphite
708,Malphite,Mecha Malphite,Epic,1350,2020-07-28,Malphite,6,mechamalphite
709,Malphite,Ironside Malphite,Legacy,975,2025-01-01,Malphite,7,ironsidemalphite
710,Malphite,Odyssey Malphite,Epic,1350,2024-11-13,Malphite,16,odysseymalphite
711,Malphite,Dark Star Malphite,Epic,1350,2020-10-19,Malphite,23,darkstarmalphite
712,Malphite,Old God Malphite,Epic,1350,2021-09-22,Malphite,27,oldgodmalphite
713,Malphite,Lunar Guardian Malphite,Epic,1350,2021-10-31,Malphite,37,lunarguardianmalphite
714,Malzahar,default,Legacy,880,2022-10-29,Malzahar,0,malzahar
715,Malzahar,Vizier Malzahar,Legacy,520,2024-02-20,Malzahar,1,viziermalzahar
716,Malzahar,Shadow Prince Malzahar,Legacy,520,2024-01-03,Malzahar,2,shadowprincemalzahar
717,Malzahar,Djinn Malzahar,Legacy,520,2023-06-18,Malzahar,3,djinnmalzahar
718,Malzahar,Overlord Malzahar,Legacy,975,2021-07-08,Malzahar,4,overlordmalzahar
719,Malzahar,Snow Day Malzahar,Legacy,975,2023-09-12,Malzahar,5,snowdaymalzahar
720,Malzahar,Battle Boss Malzahar,Epic,1350,2024-06-02,Malzahar,6,battlebossmalzahar
721,Malzahar,Worldbreaker Malzahar,Epic,1350,2023-12-22,Malzahar,9,worldbreakermalzahar
722,Malzahar,Debonair Malzahar,Epic,1350,2024-08-10,Malzahar,28,debonairmalzahar
723,Malzahar,Empyrean Malzahar,Epic,1350,2024-08-15,Malzahar,39,empyreanmalzahar
724,Maokai,default,Legacy,880,2022-02-01,Maokai,0,maokai
725,Maokai,Charred Maokai,Legacy,975,2021-04-06,Maokai,1,charredmaokai
726,Maokai,Totemic Maokai,Legacy,520,2022-06-28,Maokai,2,totemicmaokai
727,Maokai,Festive Maokai,Legacy,975,2024-11-22,Maokai,3,festivemaokai
728,Maokai,Haunted Maokai,Legacy,975,2024-06-04,Maokai,4,hauntedmaokai
729,Maokai,Goalkeeper Maokai,Legacy,750,2021-08-30,Maokai,5,goalkeepermaokai
730,Maokai,Worldbreaker Maokai,Epic,1350,2025-06-07,Maokai,16,worldbreakermaokai
731,Maokai,Astronaut Maokai,Epic,1350,2020-05-07,Maokai,24,astronautmaokai
732,Master Yi,default,Epic,260,2020-11-11,MasterYi,0,masteryi
733,Master Yi,Assassin Master Yi,Legacy,390,2021-09-21,MasterYi,1,assassinmasteryi
734,Master Yi,Chosen Master Yi,Legacy,520,2024-12-16,MasterYi,2,chosenmasteryi
735,Master Yi,Ionia Master Yi,Legacy,975,2022-09-23,MasterYi,3,ioniamasteryi
736,Master Yi,Headhunter Master Yi,Legacy,975,2023-03-04,MasterYi,5,headhuntermasteryi
737,Master Yi,Cosmic Blade Master Yi,Epic,1350,2021-03-06,MasterYi,10,cosmicblademasteryi
738,Master Yi,Blood Moon Master Yi,Epic,1350,2020-02-22,MasterYi,24,bloodmoonmasteryi
739,Master Yi,PsyOps Master Yi,Epic,1350,2020-05-25,MasterYi,33,psyopsmasteryi
740,Master Yi,Debonair Master Yi,Epic,1350,2023-01-06,MasterYi,42,debonairmasteryi
741,Master Yi,Spirit Blossom Master Yi,Epic,1350,2024-01-23,MasterYi,52,spiritblossommasteryi
742,Master Yi,Inkshadow Master Yi,Legendary,1820,2022-12-10,MasterYi,89,inkshadowmasteryi
743,Master Yi,Heavenscale Master Yi,Epic,1350,2023-07-21,MasterYi,96,heavenscalemasteryi
744,Mel,default,Default,0,2022-06-03,Mel,0,mel
745,Milio,default,Legacy,975,2021-09-04,Milio,0,milio
746,Milio,Faerie Court Milio,Epic,1350,2025-04-06,Milio,1,faeriecourtmilio
747,Milio,Rain Shepherd Milio,Epic,1350,2020-04-25,Milio,11,rainshepherdmilio
748,Miss Fortune,default,Legacy,790,2025-08-11,MissFortune,0,missfortune
749,Miss Fortune,Cowgirl Miss Fortune,Legacy,750,2022-10-27,MissFortune,1,cowgirlmissfortune
750,Miss Fortune,Waterloo Miss Fortune,Legacy,520,2024-09-17,MissFortune,2,waterloomissfortune
751,Miss Fortune,Secret Agent Miss Fortune,Legacy,975,2024-02-11,MissFortune,3,secretagentmissfortune
752,Miss Fortune,Candy Cane Miss Fortune,Legacy,975,2024-06-29,MissFortune,4,candycanemissfortune
753,Miss Fortune,Road Warrior Miss Fortune,Legacy,520,2020-08-02,MissFortune,5,roadwarriormissfortune
754,Miss Fortune,Crime City Miss Fortune,Legacy,975,2021-07-06,MissFortune,6,crimecitymissfortune
755,Miss Fortune,Arcade Miss Fortune,Epic,1350,2025-06-10,MissFortune,7,arcademissfortune
756,Miss Fortune,Pool Party Miss Fortune,Epic,1350,2022-07-04,MissFortune,9,poolpartymissfortune
757,Miss Fortune,Star Guardian Miss Fortune,Epic,1350,2020-02-19,MissFortune,15,starguardianmissfortune
758,Miss Fortune,Gun Goddess Miss Fortune,Epic,2775,2025-01-26,MissFortune,16,gungoddessmissfortune
759,Miss Fortune,Pajama Guardian Miss Fortune,Epic,1350,2020-09-01,MissFortune,17,pajamaguardianmissfortune
760,Miss Fortune,Bewitching Miss Fortune,Epic,1350,2024-06-17,MissFortune,18,bewitchingmissfortune
761,Miss Fortune,Ruined Miss Fortune,Epic,1350,2020-11-29,MissFortune,21,ruinedmissfortune
762,Miss Fortune,Battle Bunny Miss Fortune,Legendary,1820,2021-01-05,MissFortune,31,battlebunnymissfortune
763,Miss Fortune,Broken Covenant Miss Fortune,Epic,1350,2022-07-19,MissFortune,40,brokencovenantmissfortune
764,Miss Fortune,Porcelain Miss Fortune,Epic,1350,2022-01-15,MissFortune,50,porcelainmissfortune
765,Miss Fortune,Battle Queen Miss Fortune,Epic,1350,2021-03-20,MissFortune,60,battlequeenmissfortune
766,Wukong,default,Legacy,880,2023-04-12,MonkeyKing,0,wukong
767,Wukong,Volcanic Wukong,Legacy,975,2025-09-25,MonkeyKing,1,volcanicwukong
768,Wukong,General Wukong,Legacy,750,2023-09-19,MonkeyKing,2,generalwukong
769,Wukong,Jade Dragon Wukong,Legacy,975,2021-06-10,MonkeyKing,3,jadedragonwukong
770,Wukong,Underworld Wukong,Epic,1350,2024-03-16,MonkeyKing,4,underworldwukong
771,Wukong,Radiant Wukong,Epic,1350,2020-08-03,MonkeyKing,5,radiantwukong
772,Wukong,Lancer Stratus Wukong,Epic,1350,2022-09-08,MonkeyKing,6,lancerstratuswukong
773,Wukong,Battle Academia Wukong,Epic,1350,2025-07-23,MonkeyKing,7,battleacademiawukong
774,Wukong,Elderwood Wukong,Epic,1350,2021-12-18,MonkeyKing,16,elderwoodwukong
775,Mordekaiser,default,Epic,585,2021-08-06,Mordekaiser,0,mordekaiser
776,Mordekaiser,Infernal Mordekaiser,Legacy,520,2021-09-03,Mordekaiser,2,infernalmordekaiser
777,Mordekaiser,Pentakill Mordekaiser,Legacy,975,2021-12-08,Mordekaiser,3,pentakillmordekaiser
778,Mordekaiser,Lord Mordekaiser,Legacy,975,2024-03-20,Mordekaiser,4,lordmordekaiser
779,Mordekaiser,King of Clubs Mordekaiser,Legacy,750,2024-02-17,Mordekaiser,5,kingofclubsmordekaiser
780,Mordekaiser,Dark Star Mordekaiser,Epic,1350,2023-09-09,Mordekaiser,6,darkstarmordekaiser
781,Mordekaiser,PROJECT: Mordekaiser,Legendary,1820,2020-11-14,Mordekaiser,13,projectmordekaiser
782,Mordekaiser,Old God Mordekaiser,Epic,1350,2025-05-17,Mordekaiser,44,oldgodmordekaiser
783,Morgana,default,Epic,585,2025-12-16,Morgana,0,morgana
784,Morgana,Exiled Morgana,Legacy,975,2022-04-03,Morgana,1,exiledmorgana
785,Morgana,Sinful Succulence Morgana,Legacy,975,2025-01-19,Morgana,2,sinfulsucculencemorgana
786,Morgana,Blade Mistress Morgana,Legacy,750,2025-11-13,Morgana,3,blademistressmorgana
787,Morgana,Blackthorn Morgana,Epic,1350,2022-04-23,Morgana,4,blackthornmorgana
788,Morgana,Ghost Bride Morgana,Legacy,975,2021-01-25,Morgana,5,ghostbridemorgana
789,Morgana,Lunar Wraith Morgana,Legacy,975,2024-07-14,Morgana,10,lunarwraithmorgana
790,Morgana,Bewitching Morgana,Legacy,975,2024-04-18,Morgana,11,bewitchingmorgana
791,Morgana,Majestic Empress Morgana,Epic,1350,2023-10-16,Morgana,17,majesticempressmorgana
792,Morgana,Coven Morgana,Legendary,1820,2020-03-26,Morgana,26,covenmorgana
793,Morgana,Dawnbringer Morgana,Epic,1350,2021-12-16,Morgana,39,dawnbringermorgana
794,Morgana,Star Nemesis Morgana,Epic,1350,2023-07-02,Morgana,50,starnemesismorgana
795,Morgana,Snow Moon Morgana,Epic,1350,2020-08-11,Morgana,60,snowmoonmorgana
796,Morgana,Porcelain Morgana,Epic,1350,2024-09-26,Morgana,70,porcelainmorgana
797,Naafiri,default,Legacy,975,2025-04-14,Naafiri,0,naafiri
798,Naafiri,PROJECT: Naafiri,Epic,1350,2024-08-05,Naafiri,11,projectnaafiri
799,Nami,default,Legacy,880,2023-01-20,Nami,0,nami
800,Nami,Koi Nami,Legacy,975,2021-04-04,Nami,1,koinami
801,Nami,River Spirit Nami,Legacy,975,2023-07-14,Nami,2,riverspiritnami
802,Nami,Deep Sea Nami,Epic,1350,2023-09-04,Nami,7,deepseanami
803,Nami,Program Nami,Epic,1350,2021-11-27,Nami,9,programnami
804,Nami,Splendid Staff Nami,Epic,1350,2026-01-14,Nami,15,splendidstaffnami
805,Nami,Cosmic Destiny Nami,Epic,1350,2024-10-07,Nami,24,cosmicdestinynami
806,Nami,Bewitching Nami,Epic,1350,2022-05-18,Nami,32,bewitchingnami
807,Nami,Space Groove Nami,Epic,1350,2020-08-18,Nami,41,spacegroovenami
808,Nami,Coven Nami,Legendary,1820,2021-09-08,Nami,51,covennami
809,Nasus,default,Epic,585,2022-06-09,Nasus,0,nasus
810,Nasus,Galactic Nasus,Legacy,520,2023-12-26,Nasus,1,galacticnasus
811,Nasus,Pharaoh Nasus,Legacy,520,2024-11-29,Nasus,2,pharaohnasus
812,Nasus,Riot K-9 Nasus,Legacy,975,2022-08-19,Nasus,4,riotk9nasus
813,Nasus,Infernal Nasus,Legendary,1820,2024-11-24,Nasus,5,infernalnasus
814,Nasus,Archduke Nasus,Legacy,750,2025-03-21,Nasus,6,archdukenasus
815,Nasus,Worldbreaker Nasus,Legacy,750,2021-01-18,Nasus,10,worldbreakernasus
816,Nasus,Lunar Guardian Nasus,Epic,1350,2023-08-05,Nasus,11,lunarguardiannasus
817,Nasus,Battlecast Nasus,Epic,1350,2024-06-21,Nasus,16,battlecastnasus
818,Nasus,Space Groove Nasus,Epic,1350,2020-04-13,Nasus,25,spacegroovenasus
819,Nasus,Armored Titan Nasus,Epic,1350,2024-07-26,Nasus,35,armoredtitannasus
820,Nautilus,default,Legacy,880,2024-11-03,Nautilus,0,nautilus
821,Nautilus,Abyssal Nautilus,Legacy,975,2025-07-12,Nautilus,1,abyssalnautilus
822,Nautilus,Subterranean Nautilus,Legacy,975,2020-07-26,Nautilus,2,subterraneannautilus
823,Nautilus,Warden Nautilus,Legacy,750,2021-07-19,Nautilus,4,wardennautilus
824,Nautilus,Worldbreaker Nautilus,Legacy,750,2021-09-17,Nautilus,5,worldbreakernautilus
825,Nautilus,Conqueror Nautilus,Legacy,975,2020-10-31,Nautilus,6,conquerornautilus
826,Nautilus,Shan Hai Scrolls Nautilus,Epic,1350,2022-06-30,Nautilus,9,shanhaiscrollsnautilus
827,Nautilus,Cosmic Paladin Nautilus,Epic,1350,2021-06-15,Nautilus,27,cosmicpaladinnautilus
828,Neeko,default,Legacy,975,2023-04-20,Neeko,0,neeko
829,Neeko,Winter Wonder Neeko,Epic,1350,2024-10-05,Neeko,1,winterwonderneeko
830,Neeko,Star Guardian Neeko,Epic,1350,2022-03-13,Neeko,10,starguardianneeko
831,Neeko,Shan Hai Scrolls Neeko,Epic,1350,2024-12-16,Neeko,12,shanhaiscrollsneeko
832,Neeko,Bewitching Neeko,Epic,1350,2026-01-21,Neeko,22,bewitchingneeko
833,Neeko,Street Demons Neeko,Epic,1350,2022-07-20,Neeko,31,streetdemonsneeko
834,Nidalee,default,Legacy,790,2023-05-06,Nidalee,0,nidalee
835,Nidalee,Snow Bunny Nidalee,Legacy,520,2020-03-21,Nidalee,1,snowbunnynidalee
836,Nidalee,Leopard Nidalee,Legacy,520,2024-11-14,Nidalee,2,leopardnidalee
837,Nidalee,French Maid Nidalee,Legacy,520,2025-07-12,Nidalee,3,frenchmaidnidalee
838,Nidalee,Pharaoh Nidalee,Legacy,520,2020-09-20,Nidalee,4,pharaohnidalee
839,Nidalee,Bewitching Nidalee,Legacy,975,2020-06-16,Nidalee,5,bewitchingnidalee
840,Nidalee,Headhunter Nidalee,Legacy,975,2024-01-09,Nidalee,6,headhunternidalee
841,Nidalee,Warring Kingdoms Nidalee,Legacy,975,2024-01-18,Nidalee,7,warringkingdomsnidalee
842,Nidalee,Challenger Nidalee,Legacy,975,2024-07-28,Nidalee,8,challengernidalee
843,Nidalee,Super Galaxy Nidalee,Epic,1350,2024-03-15,Nidalee,9,supergalaxynidalee
844,Nidalee,Dawnbringer Nidalee,Epic,1350,2024-12-27,Nidalee,11,dawnbringernidalee
845,Nidalee,Cosmic Huntress Nidalee,Epic,1350,2024-01-11,Nidalee,18,cosmichuntressnidalee
846,Nidalee,DWG Nidalee,Epic,1350,2024-11-20,Nidalee,27,dwgnidalee
847,Nidalee,Ocean Song Nidalee,Epic,1350,2021-09-04,Nidalee,29,oceansongnidalee
848,Nidalee,La Ilusión Nidalee,Epic,1350,2023-07-31,Nidalee,48,lailusinnidalee
849,Nilah,default,Legacy,975,2025-08-06,Nilah,0,nilah
850,Nilah,Star Guardian Nilah,Epic,1350,2023-05-29,Nilah,1,starguardiannilah
851,Nilah,Coven Nilah,Epic,1350,2024-05-07,Nilah,11,covennilah
852,Nocturne,default,Legacy,880,2020-05-11,Nocturne,0,nocturne
853,Nocturne,Frozen Terror Nocturne,Legacy,975,2025-10-16,Nocturne,1,frozenterrornocturne
854,Nocturne,Void Nocturne,Legacy,520,2025-10-29,Nocturne,2,voidnocturne
855,Nocturne,Ravager Nocturne,Legacy,520,2020-07-17,Nocturne,3,ravagernocturne
856,Nocturne,Haunting Nocturne,Legacy,975,2025-12-10,Nocturne,4,hauntingnocturne
857,Nocturne,Eternum Nocturne,Legendary,1820,2025-04-01,Nocturne,5,eternumnocturne
858,Nocturne,Cursed Revenant Nocturne,Legacy,750,2021-04-12,Nocturne,6,cursedrevenantnocturne
859,Nocturne,Old God Nocturne,Epic,1350,2024-08-24,Nocturne,7,oldgodnocturne
860,Nocturne,Broken Covenant Nocturne,Epic,1350,2025-09-10,Nocturne,17,brokencovenantnocturne
861,Nocturne,Empyrean Nocturne,Epic,1350,2021-10-17,Nocturne,26,empyreannocturne
862,Nunu & Willump,default,Epic,260,2025-12-17,Nunu,0,nunuwillump
863,Nunu & Willump,Sasquatch Nunu & Willump,Legacy,520,2025-07-27,Nunu,1,sasquatchnunuwillump
864,Nunu & Willump,Workshop Nunu & Willump,Legacy,520,2020-09-25,Nunu,2,workshopnunuwillump
865,Nunu & Willump,Grungy Nunu & Willump,Legacy,750,2025-11-19,Nunu,3,grungynunuwillump
866,Nunu & Willump,Demolisher Nunu & Willump,Legacy,975,2020-03-27,Nunu,5,demolishernunuwillump
867,Nunu & Willump,TPA Nunu & Willump,Legacy,750,2024-06-05,Nunu,6,tpanunuwillump
868,Nunu & Willump,Zombie Nunu & Willump,Epic,1350,2021-12-30,Nunu,7,zombienunuwillump
869,Nunu & Willump,Papercraft Nunu & Willump,Epic,1350,2023-03-02,Nunu,8,papercraftnunuwillump
870,Nunu & Willump,Space Groove Nunu & Willump,Epic,1350,2025-07-26,Nunu,16,spacegroovenunuwillump
871,Nunu & Willump,Cosmic Paladins Nunu & Willump,Epic,1350,2021-03-20,Nunu,35,cosmicpaladinsnunuwillump
872,Olaf,default,Legacy,790,2024-08-09,Olaf,0,olaf
873,Olaf,Forsaken Olaf,Legacy,520,2024-05-20,Olaf,1,forsakenolaf
874,Olaf,Glacial Olaf,Legacy,520,2021-11-29,Olaf,2,glacialolaf
875,Olaf,Pentakill Olaf,Legacy,975,2024-10-26,Olaf,4,pentakillolaf
876,Olaf,Marauder Olaf,Legacy,750,2024-10-04,Olaf,5,marauderolaf
877,Olaf,Butcher Olaf,Legacy,750,2020-09-19,Olaf,6,butcherolaf
878,Olaf,Dragonslayer Olaf,Epic,1350,2025-04-12,Olaf,16,dragonslayerolaf
879,Olaf,Sentinel Olaf,Epic,1350,2022-05-23,Olaf,25,sentinelolaf
880,Olaf,Infernal Olaf,Epic,1350,2024-04-19,Olaf,44,infernalolaf
881,Orianna,default,Legacy,880,2023-05-22,Orianna,0,orianna
882,Orianna,Gothic Orianna,Legacy,520,2024-03-03,Orianna,1,gothicorianna
883,Orianna,Sewn Chaos Orianna,Legacy,520,2025-12-21,Orianna,2,sewnchaosorianna
884,Orianna,Bladecraft Orianna,Legacy,975,2020-05-01,Orianna,3,bladecraftorianna
885,Orianna,TPA Orianna,Legacy,750,2023-02-18,Orianna,4,tpaorianna
886,Orianna,Winter Wonder Orianna,Legacy,975,2023-05-24,Orianna,5,winterwonderorianna
887,Orianna,Heartseeker Orianna,Epic,1350,2023-09-09,Orianna,6,heartseekerorianna
