champion_id,skin_name,rarity,price_rp,is_base,champion_id_norm,skin_name_norm
Katarina,PROJECT: Katarina,Epic,1350,False,katarina,project:katarina
Katarina,Death Sworn Katarina,Epic,1350,False,katarina,deathswornkatarina
Katarina,Battle Academia Katarina,Epic,1350,False,katarina,battleacademiakatarina
Katarina,Blood Moon Katarina,Epic,1350,False,katarina,bloodmoonkatarina
Katarina,Battle Queen Katarina,Epic,1350,False,katarina,battlequeenkatarina
Katarina,High Noon Katarina,Epic,1350,False,katarina,highnoonkatarina
Katarina,Faerie Court Katarina,Epic,1350,False,katarina,faeriecourtkatarina
Katarina,Prestige Faerie Court Katarina,Epic,1350,False,katarina,prestigefaeriecourtkatarina
Katarina,Chosen of the Wolf Katarina,Epic,1350,False,katarina,chosenofthewolfkatarina
Katarina,Prestige Masque of the Black Rose Katarina,Epic,1350,False,katarina,prestigemasqueoftheblackrosekatarina
Nocturne,Nocturne,Default,0,True,nocturne,nocturne
Nocturne,Frozen Terror Nocturne,Epic,1350,False,nocturne,frozenterrornocturne
Nocturne,Void Nocturne,Epic,1350,False,nocturne,voidnocturne
Nocturne,Ravager Nocturne,Epic,1350,False,nocturne,ravagernocturne
Nocturne,Haunting Nocturne,Epic,1350,False,nocturne,hauntingnocturne
Nocturne,Eternum Nocturne,Epic,1350,False,nocturne,eternumnocturne
Nocturne,Cursed Revenant Nocturne,Epic,1350,False,nocturne,cursedrevenantnocturne
Nocturne,Old God Nocturne,Epic,1350,False,nocturne,oldgodnocturne
Nocturne,Hextech Nocturne,Epic,1350,False,nocturne,hextechnocturne
Nocturne,Broken Covenant Nocturne,Epic,1350,False,nocturne,brokencovenantnocturne
Nocturne,Empyrean Nocturne,Epic,1350,False,nocturne,empyreannocturne
Maokai,Maokai,Default,0,True,maokai,maokai
Maokai,Charred Maokai,Epic,1350,False,maokai,charredmaokai
Maokai,Totemic Maokai,Epic,1350,False,maokai,totemicmaokai
Maokai,Festive Maokai,Epic,1350,False,maokai,festivemaokai
Maokai,Haunted Maokai,Epic,1350,False,maokai,hauntedmaokai
Maokai,Goalkeeper Maokai,Epic,1350,False,maokai,goalkeepermaokai
Maokai,Meowkai,Epic,1350,False,maokai,meowkai
Maokai,Victorious Maokai,Epic,1350,False,maokai,victoriousmaokai
Maokai,Worldbreaker Maokai,Epic,1350,False,maokai,worldbreakermaokai
Maokai,Astronaut Maokai,Epic,1350,False,maokai,astronautmaokai
Maokai,DRX Maokai,Epic,1350,False,maokai,drxmaokai
Renekton,Renekton,Default,0,True,renekton,renekton
Renekton,Galactic Renekton,Epic,1350,False,renekton,galacticrenekton
Renekton,Outback Renekton,Epic,1350,False,renekton,outbackrenekton
Renekton,Bloodfury Renekton,Epic,1350,False,renekton,bloodfuryrenekton
Renekton,Rune Wars Renekton,Epic,1350,False,renekton,runewarsrenekton
Renekton,Scorched Earth Renekton,Epic,1350,False,renekton,scorchedearthrenekton
Renekton,Pool Party Renekton,Epic,1350,False,renekton,poolpartyrenekton
Renekton,Prehistoric Renekton,Epic,1350,False,renekton,prehistoricrenekton
Renekton,SKT T1 Renekton,Epic,1350,False,renekton,sktt1renekton
Renekton,Renektoy,Epic,1350,False,renekton,renektoy
Renekton,Hextech Renekton,Epic,1350,False,renekton,hextechrenekton
Renekton,Blackfrost Renekton,Epic,1350,False,renekton,blackfrostrenekton
Renekton,PROJECT: Renekton,Epic,1350,False,renekton,project:renekton
Renekton,Dawnbringer Renekton,Epic,1350,False,renekton,dawnbringerrenekton
Renekton,Worlds 2023 Renekton,Epic,1350,False,renekton,worlds2023renekton
Renekton,Inkshadow Renekton,Epic,1350,False,renekton,inkshadowrenekton
JarvanIV,Jarvan IV,Default,0,True,jarvaniv,jarvaniv
JarvanIV,Commando Jarvan IV,Epic,1350,False,jarvaniv,commandojarvaniv
JarvanIV,Dragonslayer Jarvan IV,Epic,1350,False,jarvaniv,dragonslayerjarvaniv
JarvanIV,Darkforge Jarvan IV,Epic,1350,False,jarvaniv,darkforgejarvaniv
JarvanIV,Victorious Jarvan IV,Epic,1350,False,jarvaniv,victoriousjarvaniv
JarvanIV,Warring Kingdoms Jarvan IV,Epic,1350,False,jarvaniv,warringkingdomsjarvaniv
JarvanIV,Fnatic Jarvan IV,Epic,1350,False,jarvaniv,fnaticjarvaniv
JarvanIV,Dark Star Jarvan IV,Epic,1350,False,jarvaniv,darkstarjarvaniv
JarvanIV,SSG Jarvan IV,Epic,1350,False,jarvaniv,ssgjarvaniv
JarvanIV,Hextech Jarvan IV,Epic,1350,False,jarvaniv,hextechjarvaniv
JarvanIV,Pool Party Jarvan IV,Epic,1350,False,jarvaniv,poolpartyjarvaniv
JarvanIV,Lunar Beast Jarvan IV,Epic,1350,False,jarvaniv,lunarbeastjarvaniv
JarvanIV,Worlds 2021 Jarvan IV,Epic,1350,False,jarvaniv,worlds2021jarvaniv
JarvanIV,Nightbringer Jarvan IV,Epic,1350,False,jarvaniv,nightbringerjarvaniv
JarvanIV,Mythmaker Jarvan IV,Epic,1350,False,jarvaniv,mythmakerjarvaniv
JarvanIV,Prestige Visions of the Fallen Jarvan IV,Epic,1350,False,jarvaniv,prestigevisionsofthefallenjarvaniv
Elise,Elise,Default,0,True,elise,elise
Elise,Death Blossom Elise,Epic,1350,False,elise,deathblossomelise
Elise,Victorious Elise,Epic,1350,False,elise,victoriouselise
Elise,Blood Moon Elise,Epic,1350,False,elise,bloodmoonelise
Elise,SKT T1 Elise,Epic,1350,False,elise,sktt1elise
Elise,Super Galaxy Elise,Epic,1350,False,elise,supergalaxyelise
Elise,Bewitching Elise,Epic,1350,False,elise,bewitchingelise
Elise,Withered Rose Elise,Epic,1350,False,elise,witheredroseelise
Elise,Coven Elise,Epic,1350,False,elise,covenelise
Elise,Masque of the Black Rose Elise,Epic,1350,False,elise,masqueoftheblackroseelise
Orianna,Orianna,Default,0,True,orianna,orianna
Orianna,Gothic Orianna,Epic,1350,False,orianna,gothicorianna
Orianna,Sewn Chaos Orianna,Epic,1350,False,orianna,sewnchaosorianna
Orianna,Bladecraft Orianna,Epic,1350,False,orianna,bladecraftorianna
Orianna,TPA Orianna,Epic,1350,False,orianna,tpaorianna
Orianna,Winter Wonder Orianna,Epic,1350,False,orianna,winterwonderorianna
Orianna,Heartseeker Orianna,Epic,1350,False,orianna,heartseekerorianna
Orianna,Dark Star Orianna,Epic,1350,False,orianna,darkstarorianna
Orianna,Victorious Orianna,Epic,1350,False,orianna,victoriousorianna
Orianna,Pool Party Orianna,Epic,1350,False,orianna,poolpartyorianna
Orianna,Orbeeanna,Epic,1350,False,orianna,orbeeanna
Orianna,Star Guardian Orianna,Epic,1350,False,orianna,starguardianorianna
Orianna,T1 Orianna,Epic,1350,False,orianna,t1orianna
MonkeyKing,Wukong,Default,0,True,monkeyking,wukong
MonkeyKing,Volcanic Wukong,Epic,1350,False,monkeyking,volcanicwukong
MonkeyKing,General Wukong,Epic,1350,False,monkeyking,generalwukong
MonkeyKing,Jade Dragon Wukong,Epic,1350,False,monkeyking,jadedragonwukong
MonkeyKing,Underworld Wukong,Epic,1350,False,monkeyking,underworldwukong
MonkeyKing,Radiant Wukong,Epic,1350,False,monkeyking,radiantwukong
MonkeyKing,Lancer Stratus Wukong,Epic,1350,False,monkeyking,lancerstratuswukong
MonkeyKing,Battle Academia Wukong,Epic,1350,False,monkeyking,battleacademiawukong
MonkeyKing,Elderwood Wukong,Epic,1350,False,monkeyking,elderwoodwukong
MonkeyKing,Mecha Kingdoms Wukong,Epic,1350,False,monkeyking,mechakingdomswukong
Brand,Brand,Default,0,True,brand,brand
Brand,Apocalyptic Brand,Epic,1350,False,brand,apocalypticbrand
Brand,Vandal Brand,Epic,1350,False,brand,vandalbrand
Brand,Cryocore Brand,Epic,1350,False,brand,cryocorebrand
Brand,Zombie Brand,Epic,1350,False,brand,zombiebrand
Brand,Spirit Fire Brand,Epic,1350,False,brand,spiritfirebrand
Brand,Battle Boss Brand,Epic,1350,False,brand,battlebossbrand
Brand,Arclight Brand,Epic,1350,False,brand,arclightbrand
Brand,Eternal Dragon Brand,Epic,1350,False,brand,eternaldragonbrand
Brand,Debonair Brand,Epic,1350,False,brand,debonairbrand
Brand,Prestige Debonair Brand,Epic,1350,False,brand,prestigedebonairbrand
Brand,Street Demons Brand,Epic,1350,False,brand,streetdemonsbrand
Brand,Empyrean Brand,Epic,1350,False,brand,empyreanbrand
LeeSin,Lee Sin,Default,0,True,leesin,leesin
LeeSin,Traditional Lee Sin,Epic,1350,False,leesin,traditionalleesin
LeeSin,Acolyte Lee Sin,Epic,1350,False,leesin,acolyteleesin
LeeSin,Dragon Fist Lee Sin,Epic,1350,False,leesin,dragonfistleesin
LeeSin,Muay Thai Lee Sin,Epic,1350,False,leesin,muaythaileesin
LeeSin,Pool Party Lee Sin,Epic,1350,False,leesin,poolpartyleesin
LeeSin,SKT T1 Lee Sin,Epic,1350,False,leesin,sktt1leesin
LeeSin,Knockout Lee Sin,Epic,1350,False,leesin,knockoutleesin
LeeSin,God Fist Lee Sin,Epic,1350,False,leesin,godfistleesin
LeeSin,Playmaker Lee Sin,Epic,1350,False,leesin,playmakerleesin
LeeSin,Nightbringer Lee Sin,Epic,1350,False,leesin,nightbringerleesin
LeeSin,Prestige Nightbringer Lee Sin,Epic,1350,False,leesin,prestigenightbringerleesin
LeeSin,FPX Lee Sin,Epic,1350,False,leesin,fpxleesin
LeeSin,Storm Dragon Lee Sin,Epic,1350,False,leesin,stormdragonleesin
LeeSin,Prestige Nightbringer Lee Sin (2022),Epic,1350,False,leesin,prestigenightbringerleesin(2022)
LeeSin,Zenith Games Lee Sin,Epic,1350,False,leesin,zenithgamesleesin
LeeSin,Heavenscale Lee Sin,Epic,1350,False,leesin,heavenscaleleesin
LeeSin,Divine Heavenscale Lee Sin,Epic,1350,False,leesin,divineheavenscaleleesin
LeeSin,T1 Lee Sin,Epic,1350,False,leesin,t1leesin
LeeSin,Inkshadow Lee Sin,Epic,1350,False,leesin,inkshadowleesin
Vayne,Vayne,Default,0,True,vayne,vayne
Vayne,Vindicator Vayne,Epic,1350,False,vayne,vindicatorvayne
Vayne,Aristocrat Vayne,Epic,1350,False,vayne,aristocratvayne
Vayne,Dragonslayer Vayne,Epic,1350,False,vayne,dragonslayervayne
Vayne,Heartseeker Vayne,Epic,1350,False,vayne,heartseekervayne
Vayne,SKT T1 Vayne,Epic,1350,False,vayne,sktt1vayne
Vayne,Arclight Vayne,Epic,1350,False,vayne,arclightvayne
Vayne,Soulstealer Vayne,Epic,1350,False,vayne,soulstealervayne
Vayne,PROJECT: Vayne,Epic,1350,False,vayne,project:vayne
Vayne,Firecracker Vayne,Epic,1350,False,vayne,firecrackervayne
Vayne,Prestige Firecracker Vayne,Epic,1350,False,vayne,prestigefirecrackervayne
Vayne,Spirit Blossom Vayne,Epic,1350,False,vayne,spiritblossomvayne
Vayne,FPX Vayne,Epic,1350,False,vayne,fpxvayne
Vayne,Sentinel Vayne,Epic,1350,False,vayne,sentinelvayne
Vayne,Battle Bat Vayne,Epic,1350,False,vayne,battlebatvayne
Vayne,Prestige Firecracker Vayne (2022),Epic,1350,False,vayne,prestigefirecrackervayne(2022)
Vayne,Dawnbringer Vayne,Epic,1350,False,vayne,dawnbringervayne
Vayne,Dragonmancer Vayne,Epic,1350,False,vayne,dragonmancervayne
Vayne,Risen Legend Vayne,Epic,1350,False,vayne,risenlegendvayne
Rumble,Rumble,Default,0,True,rumble,rumble
Rumble,Rumble in the Jungle,Epic,1350,False,rumble,rumbleinthejungle
Rumble,Bilgerat Rumble,Epic,1350,False,rumble,bilgeratrumble
Rumble,Super Galaxy Rumble,Epic,1350,False,rumble,supergalaxyrumble
Rumble,Badlands Baron Rumble,Epic,1350,False,rumble,badlandsbaronrumble
Rumble,Space Groove Rumble,Epic,1350,False,rumble,spacegrooverumble
Rumble,Cafe Cuties Rumble,Epic,1350,False,rumble,cafecutiesrumble
Cassiopeia,Cassiopeia,Default,0,True,cassiopeia,cassiopeia
Cassiopeia,Desperada Cassiopeia,Epic,1350,False,cassiopeia,desperadacassiopeia
Cassiopeia,Siren Cassiopeia,Epic,1350,False,cassiopeia,sirencassiopeia
Cassiopeia,Mythic Cassiopeia,Epic,1350,False,cassiopeia,mythiccassiopeia
Cassiopeia,Jade Fang Cassiopeia,Epic,1350,False,cassiopeia,jadefangcassiopeia
Cassiopeia,Eternum Cassiopeia,Epic,1350,False,cassiopeia,eternumcassiopeia
Cassiopeia,Spirit Blossom Cassiopeia,Epic,1350,False,cassiopeia,spiritblossomcassiopeia
Cassiopeia,Coven Cassiopeia,Epic,1350,False,cassiopeia,covencassiopeia
Cassiopeia,Bewitching Cassiopeia,Epic,1350,False,cassiopeia,bewitchingcassiopeia
Cassiopeia,Prestige Mythmaker Cassiopeia,Epic,1350,False,cassiopeia,prestigemythmakercassiopeia
Skarner,Skarner,Default,0,True,skarner,skarner
Skarner,Sandscourge Skarner,Epic,1350,False,skarner,sandscourgeskarner
Skarner,Earthrune Skarner,Epic,1350,False,skarner,earthruneskarner
Skarner,Battlecast Alpha Skarner,Epic,1350,False,skarner,battlecastalphaskarner
Skarner,Guardian of the Sands Skarner,Epic,1350,False,skarner,guardianofthesandsskarner
Skarner,Cosmic Sting Skarner,Epic,1350,False,skarner,cosmicstingskarner
Skarner,Mecha Kingdoms Skarner,Epic,1350,False,skarner,mechakingdomsskarner
Heimerdinger,Heimerdinger,Default,0,True,heimerdinger,heimerdinger
Heimerdinger,Alien Invader Heimerdinger,Epic,1350,False,heimerdinger,alieninvaderheimerdinger
Heimerdinger,Blast Zone Heimerdinger,Epic,1350,False,heimerdinger,blastzoneheimerdinger
Heimerdinger,Piltover Customs Heimerdinger,Epic,1350,False,heimerdinger,piltovercustomsheimerdinger
Heimerdinger,Snowmerdinger,Epic,1350,False,heimerdinger,snowmerdinger
Heimerdinger,Hazmat Heimerdinger,Epic,1350,False,heimerdinger,hazmatheimerdinger
Heimerdinger,Dragon Trainer Heimerdinger,Epic,1350,False,heimerdinger,dragontrainerheimerdinger
Heimerdinger,Pool Party Heimerdinger,Epic,1350,False,heimerdinger,poolpartyheimerdinger
Heimerdinger,Heimerstinger,Epic,1350,False,heimerdinger,heimerstinger
Heimerdinger,Arcane Professor Heimerdinger,Epic,1350,False,heimerdinger,arcaneprofessorheimerdinger
Nasus,Nasus,Default,0,True,nasus,nasus
Nasus,Galactic Nasus,Epic,1350,False,nasus,galacticnasus
Nasus,Pharaoh Nasus,Epic,1350,False,nasus,pharaohnasus
Nasus,Dreadknight Nasus,Epic,1350,False,nasus,dreadknightnasus
Nasus,Riot K-9 Nasus,Epic,1350,False,nasus,riotk-9nasus
Nasus,Infernal Nasus,Epic,1350,False,nasus,infernalnasus
Nasus,Archduke Nasus,Epic,1350,False,nasus,archdukenasus
Nasus,Worldbreaker Nasus,Epic,1350,False,nasus,worldbreakernasus
Nasus,Lunar Guardian Nasus,Epic,1350,False,nasus,lunarguardiannasus
Nasus,Battlecast Nasus,Epic,1350,False,nasus,battlecastnasus
Nasus,Space Groove Nasus,Epic,1350,False,nasus,spacegroovenasus
Nasus,Armored Titan Nasus,Epic,1350,False,nasus,armoredtitannasus
Nasus,Nightbringer Nasus,Epic,1350,False,nasus,nightbringernasus
Nasus,Fatemaker Nasus,Epic,1350,False,nasus,fatemakernasus
Nidalee,Nidalee,Default,0,True,nidalee,nidalee
Nidalee,Snow Bunny Nidalee,Epic,1350,False,nidalee,snowbunnynidalee
Nidalee,Leopard Nidalee,Epic,1350,False,nidalee,leopardnidalee
Nidalee,French Maid Nidalee,Epic,1350,False,nidalee,frenchmaidnidalee
Nidalee,Pharaoh Nidalee,Epic,1350,False,nidalee,pharaohnidalee
Nidalee,Bewitching Nidalee,Epic,1350,False,nidalee,bewitchingnidalee
Nidalee,Headhunter Nidalee,Epic,1350,False,nidalee,headhunternidalee
Nidalee,Warring Kingdoms Nidalee,Epic,1350,False,nidalee,warringkingdomsnidalee
Nidalee,Challenger Nidalee,Epic,1350,False,nidalee,challengernidalee
Nidalee,Super Galaxy Nidalee,Epic,1350,False,nidalee,supergalaxynidalee
Nidalee,Dawnbringer Nidalee,Epic,1350,False,nidalee,dawnbringernidalee
Nidalee,Cosmic Huntress Nidalee,Epic,1350,False,nidalee,cosmichuntressnidalee
Nidalee,DWG Nidalee,Epic,1350,False,nidalee,dwgnidalee
Nidalee,Ocean Song Nidalee,Epic,1350,False,nidalee,oceansongnidalee
Nidalee,Kittalee,Epic,1350,False,nidalee,kittalee
Nidalee,La Ilusión Nidalee,Epic,1350,False,nidalee,lailusiónnidalee
Nidalee,Spirit Blossom Nidalee,Epic,1350,False,nidalee,spiritblossomnidalee
Udyr,Udyr,Default,0,True,udyr,udyr
Udyr,Black Belt Udyr,Epic,1350,False,udyr,blackbeltudyr
Udyr,Primal Udyr,Epic,1350,False,udyr,primaludyr
Udyr,Spirit Guard Udyr,Ultimate,3250,False,udyr,spiritguardudyr
Udyr,Definitely Not Udyr,Epic,1350,False,udyr,definitelynotudyr
Udyr,Dragon Oracle Udyr,Epic,1350,False,udyr,dragonoracleudyr
Udyr,Inkshadow Udyr,Epic,1350,False,udyr,inkshadowudyr
Poppy,Poppy,Default,0,True,poppy,poppy
Poppy,Noxus Poppy,Epic,1350,False,poppy,noxuspoppy
Poppy,Lollipoppy,Epic,1350,False,poppy,lollipoppy
Poppy,Blacksmith Poppy,Epic,1350,False,poppy,blacksmithpoppy
Poppy,Ragdoll Poppy,Epic,1350,False,poppy,ragdollpoppy
Poppy,Battle Regalia Poppy,Epic,1350,False,poppy,battleregaliapoppy
Poppy,Scarlet Hammer Poppy,Epic,1350,False,poppy,scarlethammerpoppy
Poppy,Star Guardian Poppy,Epic,1350,False,poppy,starguardianpoppy
Poppy,Snow Fawn Poppy,Epic,1350,False,poppy,snowfawnpoppy
Poppy,Hextech Poppy,Epic,1350,False,poppy,hextechpoppy
Poppy,Astronaut Poppy,Epic,1350,False,poppy,astronautpoppy
Poppy,Bewitching Poppy,Epic,1350,False,poppy,bewitchingpoppy
Poppy,Cafe Cuties Poppy,Epic,1350,False,poppy,cafecutiespoppy
Gragas,Gragas,Default,0,True,gragas,gragas
Gragas,Scuba Gragas,Epic,1350,False,gragas,scubagragas
Gragas,Hillbilly Gragas,Epic,1350,False,gragas,hillbillygragas
Gragas,Santa Gragas,Epic,1350,False,gragas,santagragas
Gragas,"Gragas, Esq.",Epic,1350,False,gragas,"gragas,esq"
Gragas,Vandal Gragas,Epic,1350,False,gragas,vandalgragas
Gragas,Oktoberfest Gragas,Epic,1350,False,gragas,oktoberfestgragas
Gragas,Superfan Gragas,Epic,1350,False,gragas,superfangragas
Gragas,Fnatic Gragas,Epic,1350,False,gragas,fnaticgragas
Gragas,Gragas Caskbreaker,Epic,1350,False,gragas,gragascaskbreaker
Gragas,Arctic Ops Gragas,Epic,1350,False,gragas,arcticopsgragas
Gragas,Warden Gragas,Epic,1350,False,gragas,wardengragas
Gragas,Space Groove Gragas,Epic,1350,False,gragas,spacegroovegragas
Gragas,High Noon Gragas,Epic,1350,False,gragas,highnoongragas
Gragas,Music Fan Gragas,Epic,1350,False,gragas,musicfangragas
Pantheon,Pantheon,Default,0,True,pantheon,pantheon
Pantheon,Myrmidon Pantheon,Epic,1350,False,pantheon,myrmidonpantheon
Pantheon,Ruthless Pantheon,Epic,1350,False,pantheon,ruthlesspantheon
Pantheon,Perseus Pantheon,Epic,1350,False,pantheon,perseuspantheon
Pantheon,Full Metal Pantheon,Epic,1350,False,pantheon,fullmetalpantheon
Pantheon,Glaive Warrior Pantheon,Epic,1350,False,pantheon,glaivewarriorpantheon
Pantheon,Dragonslayer Pantheon,Epic,1350,False,pantheon,dragonslayerpantheon
Pantheon,Zombie Slayer Pantheon,Epic,1350,False,pantheon,zombieslayerpantheon
Pantheon,Baker Pantheon,Epic,1350,False,pantheon,bakerpantheon
Pantheon,Pulsefire Pantheon,Epic,1350,False,pantheon,pulsefirepantheon
Pantheon,Ruined Pantheon,Epic,1350,False,pantheon,ruinedpantheon
Pantheon,Prestige Ascended Pantheon,Epic,1350,False,pantheon,prestigeascendedpantheon
Pantheon,Ashen Conqueror Pantheon,Epic,1350,False,pantheon,ashenconquerorpantheon
Pantheon,Chosen of the Wolf Pantheon,Epic,1350,False,pantheon,chosenofthewolfpantheon
Ezreal,Ezreal,Default,0,True,ezreal,ezreal
Ezreal,Nottingham Ezreal,Epic,1350,False,ezreal,nottinghamezreal
Ezreal,Striker Ezreal,Epic,1350,False,ezreal,strikerezreal
Ezreal,Frosted Ezreal,Epic,1350,False,ezreal,frostedezreal
Ezreal,Explorer Ezreal,Epic,1350,False,ezreal,explorerezreal
Ezreal,Pulsefire Ezreal,Ultimate,3250,False,ezreal,pulsefireezreal
Ezreal,TPA Ezreal,Epic,1350,False,ezreal,tpaezreal
Ezreal,Debonair Ezreal,Epic,1350,False,ezreal,debonairezreal
Ezreal,Ace of Spades Ezreal,Epic,1350,False,ezreal,aceofspadesezreal
Ezreal,Arcade Ezreal,Epic,1350,False,ezreal,arcadeezreal
Ezreal,Star Guardian Ezreal,Epic,1350,False,ezreal,starguardianezreal
Ezreal,SSG Ezreal,Epic,1350,False,ezreal,ssgezreal
Ezreal,Pajama Guardian Ezreal,Epic,1350,False,ezreal,pajamaguardianezreal
Ezreal,Battle Academia Ezreal,Epic,1350,False,ezreal,battleacademiaezreal
Ezreal,PsyOps Ezreal,Epic,1350,False,ezreal,psyopsezreal
Ezreal,Prestige PsyOps Ezreal,Epic,1350,False,ezreal,prestigepsyopsezreal
Ezreal,Porcelain Protector Ezreal,Epic,1350,False,ezreal,porcelainprotectorezreal
Ezreal,Faerie Court Ezreal,Epic,1350,False,ezreal,faeriecourtezreal
Ezreal,HEARTSTEEL Ezreal,Epic,1350,False,ezreal,heartsteelezreal
Ezreal,Heavenscale Ezreal,Epic,1350,False,ezreal,heavenscaleezreal
Ezreal,Prestige Heavenscale Ezreal,Epic,1350,False,ezreal,prestigeheavenscaleezreal
Ezreal,Masque of the Black Rose Ezreal,Epic,1350,False,ezreal,masqueoftheblackroseezreal
Mordekaiser,Mordekaiser,Default,0,True,mordekaiser,mordekaiser
Mordekaiser,Dragon Knight Mordekaiser,Epic,1350,False,mordekaiser,dragonknightmordekaiser
Mordekaiser,Infernal Mordekaiser,Epic,1350,False,mordekaiser,infernalmordekaiser
Mordekaiser,Pentakill Mordekaiser,Epic,1350,False,mordekaiser,pentakillmordekaiser
Mordekaiser,Lord Mordekaiser,Epic,1350,False,mordekaiser,lordmordekaiser
Mordekaiser,King of Clubs Mordekaiser,Epic,1350,False,mordekaiser,kingofclubsmordekaiser
Mordekaiser,Dark Star Mordekaiser,Epic,1350,False,mordekaiser,darkstarmordekaiser
Mordekaiser,PROJECT: Mordekaiser,Epic,1350,False,mordekaiser,project:mordekaiser
Mordekaiser,Pentakill III: Lost Chapter Mordekaiser,Epic,1350,False,mordekaiser,pentakilliii:lostchaptermordekaiser
Mordekaiser,High Noon Mordekaiser,Epic,1350,False,mordekaiser,highnoonmordekaiser
Mordekaiser,Ashen Graveknight Mordekaiser,Epic,1350,False,mordekaiser,ashengraveknightmordekaiser
Mordekaiser,Old God Mordekaiser,Epic,1350,False,mordekaiser,oldgodmordekaiser
Mordekaiser,Sahn-Uzal Mordekaiser,Epic,1350,False,mordekaiser,sahn-uzalmordekaiser
Yorick,Yorick,Default,0,True,yorick,yorick
Yorick,Undertaker Yorick,Epic,1350,False,yorick,undertakeryorick
Yorick,Pentakill Yorick,Epic,1350,False,yorick,pentakillyorick
Yorick,Arclight Yorick,Epic,1350,False,yorick,arclightyorick
Yorick,Meowrick,Epic,1350,False,yorick,meowrick
Yorick,Resistance Yorick,Epic,1350,False,yorick,resistanceyorick
Yorick,Pentakill III: Lost Chapter Yorick,Epic,1350,False,yorick,pentakilliii:lostchapteryorick
Yorick,Spirit Blossom Yorick,Epic,1350,False,yorick,spiritblossomyorick
Yorick,Dark Star Yorick,Epic,1350,False,yorick,darkstaryorick
Yorick,High Noon Yorick,Epic,1350,False,yorick,highnoonyorick
Akali,Akali,Default,0,True,akali,akali
Akali,Stinger Akali,Epic,1350,False,akali,stingerakali
Akali,Infernal Akali,Epic,1350,False,akali,infernalakali
Akali,All-star Akali,Epic,1350,False,akali,all-starakali
Akali,Nurse Akali,Epic,1350,False,akali,nurseakali
Akali,Blood Moon Akali,Epic,1350,False,akali,bloodmoonakali
Akali,Silverfang Akali,Epic,1350,False,akali,silverfangakali
Akali,Headhunter Akali,Epic,1350,False,akali,headhunterakali
Akali,Sashimi Akali,Epic,1350,False,akali,sashimiakali
Akali,K/DA Akali,Epic,1350,False,akali,k/daakali
Akali,Prestige K/DA Akali,Epic,1350,False,akali,prestigek/daakali
Akali,PROJECT: Akali,Epic,1350,False,akali,project:akali
Akali,True Damage Akali,Epic,1350,False,akali,truedamageakali
Akali,K/DA ALL OUT Akali,Epic,1350,False,akali,k/daalloutakali
Akali,Crime City Nightmare Akali,Epic,1350,False,akali,crimecitynightmareakali
Akali,Prestige K/DA Akali (2022),Epic,1350,False,akali,prestigek/daakali(2022)
Akali,Star Guardian Akali,Epic,1350,False,akali,starguardianakali
Akali,DRX Akali,Epic,1350,False,akali,drxakali
Akali,Coven Akali,Epic,1350,False,akali,covenakali
Akali,Prestige Coven Akali,Epic,1350,False,akali,prestigecovenakali
Akali,Empyrean Akali,Epic,1350,False,akali,empyreanakali
Akali,Spirit Blossom Akali,Epic,1350,False,akali,spiritblossomakali
Kennen,Kennen,Default,0,True,kennen,kennen
Kennen,Deadly Kennen,Epic,1350,False,kennen,deadlykennen
Kennen,Swamp Master Kennen,Epic,1350,False,kennen,swampmasterkennen
Kennen,Karate Kennen,Epic,1350,False,kennen,karatekennen
Kennen,Kennen M.D.,Epic,1350,False,kennen,kennenmd
Kennen,Arctic Ops Kennen,Epic,1350,False,kennen,arcticopskennen
Kennen,Blood Moon Kennen,Epic,1350,False,kennen,bloodmoonkennen
Kennen,Super Kennen,Epic,1350,False,kennen,superkennen
Kennen,Infernal Kennen,Epic,1350,False,kennen,infernalkennen
Kennen,DWG Kennen,Epic,1350,False,kennen,dwgkennen
Kennen,Astronaut Kennen,Epic,1350,False,kennen,astronautkennen
Garen,Garen,Default,0,True,garen,garen
Garen,Sanguine Garen,Epic,1350,False,garen,sanguinegaren
Garen,Desert Trooper Garen,Epic,1350,False,garen,deserttroopergaren
Garen,Commando Garen,Epic,1350,False,garen,commandogaren
Garen,Dreadknight Garen,Epic,1350,False,garen,dreadknightgaren
Garen,Rugged Garen,Epic,1350,False,garen,ruggedgaren
Garen,Steel Legion Garen,Epic,1350,False,garen,steellegiongaren
Garen,Rogue Admiral Garen,Epic,1350,False,garen,rogueadmiralgaren
Garen,Warring Kingdoms Garen,Epic,1350,False,garen,warringkingdomsgaren
Garen,God-King Garen,Epic,1350,False,garen,god-kinggaren
Garen,Demacia Vice Garen,Epic,1350,False,garen,demaciavicegaren
Garen,Mecha Kingdoms Garen,Epic,1350,False,garen,mechakingdomsgaren
Garen,Prestige Mecha Kingdoms Garen,Epic,1350,False,garen,prestigemechakingdomsgaren
Garen,Battle Academia Garen,Epic,1350,False,garen,battleacademiagaren
Garen,Mythmaker Garen,Epic,1350,False,garen,mythmakergaren
Garen,Fallen God-King Garen,Epic,1350,False,garen,fallengod-kinggaren
Garen,Visions of the Fallen Garen,Epic,1350,False,garen,visionsofthefallengaren
Leona,Leona,Default,0,True,leona,leona
Leona,Valkyrie Leona,Epic,1350,False,leona,valkyrieleona
Leona,Defender Leona,Epic,1350,False,leona,defenderleona
Leona,Iron Solari Leona,Epic,1350,False,leona,ironsolarileona
