skin_id,champion_name,skin_name,rarity,price_rp,release_date,champion_id,skin_num,skin_name_norm
597,Kled,default,Legacy,975,2021-12-15,Kled,0,kled
598,Kled,Sir Kled,Legacy,975,2020-09-11,Kled,1,sirkled
599,Kled,Marauder Kled,Epic,1350,2022-05-08,Kled,9,marauderkled
600,Kled,Kibble-Head Kled,Epic,1350,2024-06-25,Kled,18,kibbleheadkled
601,Kog'Maw,default,Legacy,880,2023-09-05,KogMaw,0,kogmaw
602,Kog'Maw,Caterpillar Kog'Maw,Legacy,520,2025-06-09,KogMaw,1,caterpillarkogmaw
603,Kog'Maw,Sonoran Kog'Maw,Legacy,520,2022-04-29,KogMaw,2,sonorankogmaw
604,Kog'Maw,Monarch Kog'Maw,Legacy,520,2023-03-07,KogMaw,3,monarchkogmaw
605,Kog'Maw,Reindeer Kog'Maw,Legacy,975,2024-09-22,KogMaw,4,reindeerkogmaw
606,Kog'Maw,Lion Dance Kog'Maw,Epic,1350,2023-07-02,KogMaw,5,liondancekogmaw
607,Kog'Maw,Deep Sea Kog'Maw,Legacy,975,2022-06-05,KogMaw,6,deepseakogmaw
608,Kog'Maw,Jurassic Kog'Maw,Legacy,975,2023-09-14,KogMaw,7,jurassickogmaw
609,Kog'Maw,Battlecast Kog'Maw,Epic,1350,2023-04-15,KogMaw,8,battlecastkogmaw
610,Kog'Maw,Arcanist Kog'Maw,Epic,1350,2024-09-30,KogMaw,19,arcanistkogmaw
611,Kog'Maw,Shan Hai Scrolls Kog'Maw,Epic,1350,2024-02-01,KogMaw,46,shanhaiscrollskogmaw
612,K'Sante,default,Legacy,975,2022-02-19,KSante,0,ksante
613,K'Sante,Empyrean K'Sante,Epic,1350,2020-10-31,KSante,1,empyreanksante
614,K'Sante,HEARTSTEEL K'Sante,Epic,1350,2025-12-14,KSante,8,heartsteelksante
615,LeBlanc,default,Legacy,790,2022-06-26,Leblanc,0,leblanc
616,LeBlanc,Wicked LeBlanc,Legacy,750,2023-10-23,Leblanc,1,wickedleblanc
617,LeBlanc,Mistletoe LeBlanc,Legacy,975,2021-03-02,Leblanc,3,mistletoeleblanc
618,LeBlanc,Ravenborn LeBlanc,Legacy,975,2021-07-05,Leblanc,4,ravenbornleblanc
619,LeBlanc,Elderwood LeBlanc,Epic,1350,2021-04-02,Leblanc,5,elderwoodleblanc
620,LeBlanc,Program LeBlanc,Epic,1350,2021-01-02,Leblanc,12,programleblanc
621,LeBlanc,Coven LeBlanc,Epic,1350,2023-02-03,Leblanc,20,covenleblanc
622,LeBlanc,Worlds 2020 LeBlanc,Epic,1350,2024-07-02,Leblanc,29,worlds2020leblanc
623,LeBlanc,Debonair LeBlanc,Epic,1350,2020-11-12,Leblanc,35,debonairleblanc
624,LeBlanc,Bewitching LeBlanc,Epic,1350,2021-06-13,Leblanc,45,bewitchingleblanc
625,Lee Sin,default,Legacy,880,2023-11-06,LeeSin,0,leesin
626,Lee Sin,Traditional Lee Sin,Legacy,750,2026-01-22,LeeSin,1,traditionalleesin
627,Lee Sin,Acolyte Lee Sin,Legacy,750,2025-11-21,LeeSin,2,acolyteleesin
628,Lee Sin,Dragon Fist Lee Sin,Epic,1350,2020-08-04,LeeSin,3,dragonfistleesin
629,Lee Sin,Muay Thai Lee Sin,Legacy,975,2021-11-24,LeeSin,4,muaythaileesin
630,Lee Sin,Pool Party Lee Sin,Legacy,975,2020-08-10,LeeSin,5,poolpartyleesin
631,Lee Sin,Knockout Lee Sin,Epic,1350,2023-10-22,LeeSin,10,knockoutleesin
632,Lee Sin,God Fist Lee Sin,Legendary,1820,2020-08-29,LeeSin,11,godfistleesin
633,Lee Sin,Playmaker Lee Sin,Legacy,975,2025-09-06,LeeSin,12,playmakerleesin
634,Lee Sin,Storm Dragon Lee Sin,Legendary,1820,2021-03-27,LeeSin,31,stormdragonleesin
635,Lee Sin,Zenith Games Lee Sin,Epic,1350,2025-11-27,LeeSin,41,zenithgamesleesin
636,Lee Sin,Heavenscale Lee Sin,Legendary,1820,2021-10-14,LeeSin,51,heavenscaleleesin
637,Leona,default,Legacy,880,2024-08-31,Leona,0,leona
638,Leona,Valkyrie Leona,Legacy,520,2023-02-23,Leona,1,valkyrieleona
639,Leona,Defender Leona,Legacy,750,2021-10-01,Leona,2,defenderleona
640,Leona,Iron Solari Leona,Legacy,975,2024-12-28,Leona,3,ironsolarileona
641,Leona,Pool Party Leona,Legacy,975,2025-01-28,Leona,4,poolpartyleona
642,Leona,PROJECT: Leona,Epic,1350,2023-02-03,Leona,8,projectleona
643,Leona,Barbecue Leona,Legacy,750,2022-08-23,Leona,9,barbecueleona
644,Leona,Solar Eclipse Leona,Legendary,1820,2025-10-28,Leona,10,solareclipseleona
645,Leona,Lunar Eclipse Leona,Legendary,1820,2023-09-05,Leona,11,lunareclipseleona
646,Leona,Mecha Kingdoms Leona,Epic,1350,2025-05-24,Leona,12,mechakingdomsleona
647,Leona,Battle Academia Leona,Epic,1350,2024-05-24,Leona,21,battleacademialeona
648,Leona,DWG Leona,Epic,1350,2021-10-07,Leona,22,dwgleona
649,Leona,Debonair Leona,Epic,1350,2022-11-01,Leona,33,debonairleona
650,Leona,Battle Lion Leona,Epic,1350,2025-03-21,Leona,52,battlelionleona
651,Lillia,default,Legacy,975,2021-06-30,Lillia,0,lillia
652,Lillia,Spirit Blossom Lillia,Epic,1350,2021-01-02,Lillia,1,spiritblossomlillia
653,Lillia,Shan Hai Scrolls Lillia,Epic,1350,2021-05-31,Lillia,19,shanhaiscrollslillia
654,Lillia,Faerie Court Lillia,Epic,1350,2021-07-20,Lillia,28,faeriecourtlillia
655,Lissandra,default,Legacy,880,2022-01-06,Lissandra,0,lissandra
656,Lissandra,Bloodstone Lissandra,Legacy,975,2023-08-24,Lissandra,1,bloodstonelissandra
657,Lissandra,Blade Queen Lissandra,Epic,1350,2025-08-06,Lissandra,2,bladequeenlissandra
658,Lissandra,Program Lissandra,Epic,1350,2022-12-25,Lissandra,3,programlissandra
659,Lissandra,Coven Lissandra,Epic,1350,2025-03-19,Lissandra,4,covenlissandra
660,Lissandra,Dark Cosmic Lissandra,Epic,1350,2024-12-20,Lissandra,12,darkcosmiclissandra
661,Lissandra,Porcelain Lissandra,Epic,1350,2021-12-23,Lissandra,23,porcelainlissandra
662,Lissandra,Space Groove Lissandra,Epic,1350,2020-02-05,Lissandra,34,spacegroovelissandra
663,Lucian,default,Legacy,975,2020-03-13,Lucian,0,lucian
664,Lucian,Hired Gun Lucian,Legacy,975,2021-02-06,Lucian,1,hiredgunlucian
665,Lucian,Striker Lucian,Legacy,750,2021-01-06,Lucian,2,strikerlucian
666,Lucian,PROJECT: Lucian,Epic,1350,2023-12-15,Lucian,6,projectlucian
667,Lucian,Heartseeker Lucian,Epic,1350,2023-06-17,Lucian,7,heartseekerlucian
668,Lucian,Demacia Vice Lucian,Epic,1350,2022-05-10,Lucian,9,demaciavicelucian
669,Lucian,Pulsefire Lucian,Epic,1350,2026-01-07,Lucian,18,pulsefirelucian
670,Lucian,Arcana Lucian,Epic,1350,2024-06-14,Lucian,31,arcanalucian
671,Lucian,Strike Paladin Lucian,Epic,1350,2024-06-17,Lucian,40,strikepaladinlucian
672,Lucian,Winterblessed Lucian,Epic,1350,2020-02-29,Lucian,52,winterblessedlucian
673,Lulu,default,Legacy,880,2025-05-27,Lulu,0,lulu
674,Lulu,Bittersweet Lulu,Legacy,975,2020-06-11,Lulu,1,bittersweetlulu
675,Lulu,Wicked Lulu,Legacy,975,2025-07-31,Lulu,2,wickedlulu
676,Lulu,Dragon Trainer Lulu,Epic,1350,2022-11-16,Lulu,3,dragontrainerlulu
677,Lulu,Winter Wonder Lulu,Epic,1350,2022-01-29,Lulu,4,winterwonderlulu
678,Lulu,Pool Party Lulu,Epic,1350,2023-10-19,Lulu,5,poolpartylulu
679,Lulu,Star Guardian Lulu,Epic,1350,2025-08-05,Lulu,6,starguardianlulu
680,Lulu,Cosmic Enchantress Lulu,Epic,1350,2025-02-07,Lulu,14,cosmicenchantresslulu
681,Lulu,Pajama Guardian Lulu,Epic,1350,2024-11-28,Lulu,15,pajamaguardianlulu
682,Lulu,Space Groove Lulu,Epic,1350,2022-08-28,Lulu,26,spacegroovelulu
683,Lulu,Monster Tamer Lulu,Epic,1350,2023-10-11,Lulu,37,monstertamerlulu
684,Lulu,Cafe Cuties Lulu,Epic,1350,2024-06-04,Lulu,46,cafecutieslulu
685,Lux,default,Legacy,790,2021-10-22,Lux,0,lux
686,Lux,Sorceress Lux,Legacy,520,2023-06-10,Lux,1,sorceresslux
687,Lux,Spellthief Lux,Legacy,750,2024-10-21,Lux,2,spellthieflux
688,Lux,Commando Lux,Legacy,520,2021-10-22,Lux,3,commandolux
689,Lux,Imperial Lux,Legacy,975,2025-01-26,Lux,4,imperiallux
690,Lux,Steel Legion Lux,Legacy,975,2023-01-24,Lux,5,steellegionlux
691,Lux,Star Guardian Lux,Epic,1350,2020-08-14,Lux,6,starguardianlux
692,Lux,Elementalist Lux,Ultimate,3250,2025-06-29,Lux,7,elementalistlux
693,Lux,Lunar Empress Lux,Epic,1350,2024-10-14,Lux,8,lunarempresslux
694,Lux,Pajama Guardian Lux,Epic,1350,2021-02-08,Lux,14,pajamaguardianlux
695,Lux,Battle Academia Lux,Epic,1350,2024-11-14,Lux,15,battleacademialux
696,Lux,Dark Cosmic Lux,Legendary,1820,2023-11-10,Lux,17,darkcosmiclux
697,Lux,Cosmic Lux,Legendary,1820,2025-04-11,Lux,18,cosmiclux
698,Lux,Space Groove Lux,Epic,1350,2025-10-02,Lux,19,spacegroovelux
699,Lux,Porcelain Lux,Epic,1350,2024-09-19,Lux,29,porcelainlux
700,Lux,Empyrean Lux,Epic,1350,2021-04-25,Lux,42,empyreanlux
701,Lux,Faerie Court Lux,Epic,1350,2020-07-24,Lux,61,faeriecourtlux
702,Malphite,default,Epic,585,2021-06-03,Malphite,0,malphite
703,Malphite,Shamrock Malphite,Legacy,520,2021-03-28,Malphite,1,shamrockmalphite
704,Malphite,Coral Reef Malphite,Legacy,750,2024-08-09,Malphite,2,coralreefmalphite
705,Malphite,Marble Malphite,Legacy,520,2023-02-11,Malphite,3,marblemalphite
706,Malphite,Obsidian Malphite,Legacy,975,2021-04-15,Malphite,4,obsidianmalphite
707,Malphite,Glacial Malphite,Epic,1350,2024-02-01,Malphite,5,glacialmalphite
708,Malphite,Mecha Malphite,Epic,1350,2025-03-23,Malphite,6,mechamalphite
709,Malphite,Ironside Malphite,Legacy,975,2024-09-29,Malphite,7,ironsidemalphite
710,Malphite,Odyssey Malphite,Epic,1350,2023-12-06,Malphite,16,odysseymalphite
711,Malphite,Dark Star Malphite,Epic,1350,2021-08-23,Malphite,23,darkstarmalphite
712,Malphite,Old God Malphite,Epic,1350,2024-04-22,Malphite,27,oldgodmalphite
713,Malphite,Lunar Guardian Malphite,Epic,1350,2024-09-20,Malphite,37,lunarguardianmalphite
714,Malzahar,default,Legacy,880,2024-03-07,Malzahar,0,malzahar
715,Malzahar,Vizier Malzahar,Legacy,520,2024-03-05,Malzahar,1,viziermalzahar
716,Malzahar,Shadow Prince Malzahar,Legacy,520,2024-06-04,Malzahar,2,shadowprincemalzahar
717,Malzahar,Djinn Malzahar,Legacy,520,2024-12-06,Malzahar,3,djinnmalzahar
718,Malzahar,Overlord Malzahar,Legacy,975,2021-10-02,Malzahar,4,overlordmalzahar
719,Malzahar,Snow Day Malzahar,Legacy,975,2020-07-18,Malzahar,5,snowdaymalzahar
720,Malzahar,Battle Boss Malzahar,Epic,1350,2021-04-21,Malzahar,6,battlebossmalzahar
721,Malzahar,Worldbreaker Malzahar,Epic,1350,2020-06-20,Malzahar,9,worldbreakermalzahar
722,Malzahar,Debonair Malzahar,Epic,1350,2021-01-21,Malzahar,28,debonairmalzahar
723,Malzahar,Empyrean Malzahar,Epic,1350,2021-07-12,Malzahar,39,empyreanmalzahar
724,Maokai,default,Legacy,880,2022-02-10,Maokai,0,maokai
725,Maokai,Charred Maokai,Legacy,975,2025-09-27,Maokai,1,charredmaokai
726,Maokai,Totemic Maokai,Legacy,520,2023-01-11,Maokai,2,totemicmaokai
727,Maokai,Festive Maokai,Legacy,975,2022-07-09,Maokai,3,festivemaokai
728,Maokai,Haunted Maokai,Legacy,975,2025-04-16,Maokai,4,hauntedmaokai
729,Maokai,Goalkeeper Maokai,Legacy,750,2022-01-14,Maokai,5,goalkeepermaokai
730,Maokai,Worldbreaker Maokai,Epic,1350,2020-10-08,Maokai,16,worldbreakermaokai
731,Maokai,Astronaut Maokai,Epic,1350,2021-12-02,Maokai,24,astronautmaokai
732,Master Yi,default,Epic,260,2024-02-01,MasterYi,0,masteryi
733,Master Yi,Assassin Master Yi,Legacy,390,2025-02-13,MasterYi,1,assassinmasteryi
734,Master Yi,Chosen Master Yi,Legacy,520,2021-10-02,MasterYi,2,chosenmasteryi
735,Master Yi,Ionia Master Yi,Legacy,975,2020-07-13,MasterYi,3,ioniamasteryi
736,Master Yi,Headhunter Master Yi,Legacy,975,2023-08-15,MasterYi,5,headhuntermasteryi
737,Master Yi,Cosmic Blade Master Yi,Epic,1350,2020-07-29,MasterYi,10,cosmicblademasteryi
738,Master Yi,Blood Moon Master Yi,Epic,1350,2023-12-11,MasterYi,24,bloodmoonmasteryi
739,Master Yi,PsyOps Master Yi,Epic,1350,2021-07-26,MasterYi,33,psyopsmasteryi
740,Master Yi,Debonair Master Yi,Epic,1350,2022-06-04,MasterYi,42,debonairmasteryi
741,Master Yi,Spirit Blossom Master Yi,Epic,1350,2024-10-18,MasterYi,52,spiritblossommasteryi
742,Master Yi,Inkshadow Master Yi,Legendary,1820,2025-05-15,MasterYi,89,inkshadowmasteryi
743,Master Yi,Heavenscale Master Yi,Epic,1350,2025-11-04,MasterYi,96,heavenscalemasteryi
744,Mel,default,Default,0,2022-04-03,Mel,0,mel
745,Milio,default,Legacy,975,2021-08-09,Milio,0,milio
746,Milio,Faerie Court Milio,Epic,1350,2025-02-28,Milio,1,faeriecourtmilio
747,Milio,Rain Shepherd Milio,Epic,1350,2025-12-28,Milio,11,rainshepherdmilio
748,Miss Fortune,default,Legacy,790,2025-06-01,MissFortune,0,missfortune
749,Miss Fortune,Cowgirl Miss Fortune,Legacy,750,2024-09-02,MissFortune,1,cowgirlmissfortune
750,Miss Fortune,Waterloo Miss Fortune,Legacy,520,2020-12-05,MissFortune,2,waterloomissfortune
751,Miss Fortune,Secret Agent Miss Fortune,Legacy,975,2024-04-13,MissFortune,3,secretagentmissfortune
752,Miss Fortune,Candy Cane Miss Fortune,Legacy,975,2023-07-22,MissFortune,4,candycanemissfortune
753,Miss Fortune,Road Warrior Miss Fortune,Legacy,520,2024-06-25,MissFortune,5,roadwarriormissfortune
754,Miss Fortune,Crime City Miss Fortune,Legacy,975,2022-03-26,MissFortune,6,crimecitymissfortune
755,Miss Fortune,Arcade Miss Fortune,Epic,1350,2022-12-11,MissFortune,7,arcademissfortune
756,Miss Fortune,Pool Party Miss Fortune,Epic,1350,2025-11-26,MissFortune,9,poolpartymissfortune
757,Miss Fortune,Star Guardian Miss Fortune,Epic,1350,2025-05-29,MissFortune,15,starguardianmissfortune
758,Miss Fortune,Gun Goddess Miss Fortune,Epic,2775,2020-08-15,MissFortune,16,gungoddessmissfortune
759,Miss Fortune,Pajama Guardian Miss Fortune,Epic,1350,2020-11-15,MissFortune,17,pajamaguardianmissfortune
760,Miss Fortune,Bewitching Miss Fortune,Epic,1350,2024-12-29,MissFortune,18,bewitchingmissfortune
761,Miss Fortune,Ruined Miss Fortune,Epic,1350,2022-09-27,MissFortune,21,ruinedmissfortune
762,Miss Fortune,Battle Bunny Miss Fortune,Legendary,1820,2024-06-08,MissFortune,31,battlebunnymissfortune
763,Miss Fortune,Broken Covenant Miss Fortune,Epic,1350,2024-11-03,MissFortune,40,brokencovenantmissfortune
764,Miss Fortune,Porcelain Miss Fortune,Epic,1350,2021-12-17,MissFortune,50,porcelainmissfortune
765,Miss Fortune,Battle Queen Miss Fortune,Epic,1350,2022-04-25,MissFortune,60,battlequeenmissfortune
766,Wukong,default,Legacy,880,2025-01-22,MonkeyKing,0,wukong
767,Wukong,Volcanic Wukong,Legacy,975,2020-12-13,MonkeyKing,1,volcanicwukong
768,Wukong,General Wukong,Legacy,750,2023-10-19,MonkeyKing,2,generalwukong
769,Wukong,Jade Dragon Wukong,Legacy,975,2023-01-15,MonkeyKing,3,jadedragonwukong
770,Wukong,Underworld Wukong,Epic,1350,2023-11-09,MonkeyKing,4,underworldwukong
771,Wukong,Radiant Wukong,Epic,1350,2022-03-06,MonkeyKing,5,radiantwukong
772,Wukong,Lancer Stratus Wukong,Epic,1350,2025-05-18,MonkeyKing,6,lancerstratuswukong
773,Wukong,Battle Academia Wukong,Epic,1350,2023-05-22,MonkeyKing,7,battleacademiawukong
774,Wukong,Elderwood Wukong,Epic,1350,2020-07-14,MonkeyKing,16,elderwoodwukong
775,Mordekaiser,default,Epic,585,2023-01-23,Mordekaiser,0,mordekaiser
776,Mordekaiser,Infernal Mordekaiser,Legacy,520,2022-12-23,Mordekaiser,2,infernalmordekaiser
777,Mordekaiser,Pentakill Mordekaiser,Legacy,975,2024-01-14,Mordekaiser,3,pentakillmordekaiser
778,Mordekaiser,Lord Mordekaiser,Legacy,975,2022-08-19,Mordekaiser,4,lordmordekaiser
779,Mordekaiser,King of Clubs Mordekaiser,Legacy,750,2021-09-29,Mordekaiser,5,kingofclubsmordekaiser
780,Mordekaiser,Dark Star Mordekaiser,Epic,1350,2020-05-08,Mordekaiser,6,darkstarmordekaiser
781,Mordekaiser,PROJECT: Mordekaiser,Legendary,1820,2022-12-21,Mordekaiser,13,projectmordekaiser
782,Mordekaiser,Old God Mordekaiser,Epic,1350,2025-01-05,Mordekaiser,44,oldgodmordekaiser
783,Morgana,default,Epic,585,2022-03-29,Morgana,0,morgana
784,Morgana,Exiled Morgana,Legacy,975,2021-05-14,Morgana,1,exiledmorgana
785,Morgana,Sinful Succulence Morgana,Legacy,975,2020-10-24,Morgana,2,sinfulsucculencemorgana
786,Morgana,Blade Mistress Morgana,Legacy,750,2022-01-16,Morgana,3,blademistressmorgana
787,Morgana,Blackthorn Morgana,Epic,1350,2024-01-02,Morgana,4,blackthornmorgana
788,Morgana,Ghost Bride Morgana,Legacy,975,2020-12-10,Morgana,5,ghostbridemorgana
789,Morgana,Lunar Wraith Morgana,Legacy,975,2020-05-02,Morgana,10,lunarwraithmorgana
790,Morgana,Bewitching Morgana,Legacy,975,2020-07-20,Morgana,11,bewitchingmorgana
791,Morgana,Majestic Empress Morgana,Epic,1350,2024-09-26,Morgana,17,majesticempressmorgana
792,Morgana,Coven Morgana,Legendary,1820,2022-09-20,Morgana,26,covenmorgana
793,Morgana,Dawnbringer Morgana,Epic,1350,2024-06-11,Morgana,39,dawnbringermorgana
794,Morgana,Star Nemesis Morgana,Epic,1350,2023-01-26,Morgana,50,starnemesismorgana
795,Morgana,Snow Moon Morgana,Epic,1350,2021-05-02,Morgana,60,snowmoonmorgana
796,Morgana,Porcelain Morgana,Epic,1350,2024-12-23,Morgana,70,porcelainmorgana
797,Naafiri,default,Legacy,975,2021-10-07,Naafiri,0,naafiri
798,Naafiri,PROJECT: Naafiri,Epic,1350,2023-02-21,Naafiri,11,projectnaafiri
799,Nami,default,Legacy,880,2020-08-21,Nami,0,nami
800,Nami,Koi Nami,Legacy,975,2022-08-22,Nami,1,koinami
801,Nami,River Spirit Nami,Legacy,975,2025-07-11,Nami,2,riverspiritnami
802,Nami,Deep Sea Nami,Epic,1350,2025-06-10,Nami,7,deepseanami
803,Nami,Program Nami,Epic,1350,2022-06-18,Nami,9,programnami
804,Nami,Splendid Staff Nami,Epic,1350,2020-04-01,Nami,15,splendidstaffnami
805,Nami,Cosmic Destiny Nami,Epic,1350,2021-08-30,Nami,24,cosmicdestinynami
806,Nami,Bewitching Nami,Epic,1350,2021-08-23,Nami,32,bewitchingnami
807,Nami,Space Groove Nami,Epic,1350,2021-05-11,Nami,41,spacegroovenami
808,Nami,Coven Nami,Legendary,1820,2023-04-25,Nami,51,covennami
809,Nasus,default,Epic,585,2020-02-10,Nasus,0,nasus
810,Nasus,Galactic Nasus,Legacy,520,2024-12-24,Nasus,1,galacticnasus
811,Nasus,Pharaoh Nasus,Legacy,520,2021-07-11,Nasus,2,pharaohnasus
812,Nasus,Riot K-9 Nasus,Legacy,975,2020-12-31,Nasus,4,riotk9nasus
813,Nasus,Infernal Nasus,Legendary,1820,2024-06-26,Nasus,5,infernalnasus
814,Nasus,Archduke Nasus,Legacy,750,2024-07-31,Nasus,6,archdukenasus
815,Nasus,Worldbreaker Nasus,Legacy,750,2021-10-08,Nasus,10,worldbreakernasus
816,Nasus,Lunar Guardian Nasus,Epic,1350,2020-08-10,Nasus,11,lunarguardiannasus
817,Nasus,Battlecast Nasus,Epic,1350,2022-04-30,Nasus,16,battlecastnasus
818,Nasus,Space Groove Nasus,Epic,1350,2020-12-25,Nasus,25,spacegroovenasus
819,Nasus,Armored Titan Nasus,Epic,1350,2025-08-16,Nasus,35,armoredtitannasus
820,Nautilus,default,Legacy,880,2022-11-22,Nautilus,0,nautilus
821,Nautilus,Abyssal Nautilus,Legacy,975,2025-12-02,Nautilus,1,abyssalnautilus
822,Nautilus,Subterranean Nautilus,Legacy,975,2025-03-25,Nautilus,2,subterraneannautilus
823,Nautilus,Warden Nautilus,Legacy,750,2023-08-02,Nautilus,4,wardennautilus
824,Nautilus,Worldbreaker Nautilus,Legacy,750,2024-10-19,Nautilus,5,worldbreakernautilus
825,Nautilus,Conqueror Nautilus,Legacy,975,2024-04-23,Nautilus,6,conquerornautilus
826,Nautilus,Shan Hai Scrolls Nautilus,Epic,1350,2020-11-14,Nautilus,9,shanhaiscrollsnautilus
827,Nautilus,Cosmic Paladin Nautilus,Epic,1350,2022-01-26,Nautilus,27,cosmicpaladinnautilus
828,Neeko,default,Legacy,975,2021-06-24,Neeko,0,neeko
829,Neeko,Winter Wonder Neeko,Epic,1350,2020-05-24,Neeko,1,winterwonderneeko
830,Neeko,Star Guardian Neeko,Epic,1350,2023-06-27,Neeko,10,starguardianneeko
831,Neeko,Shan Hai Scrolls Neeko,Epic,1350,2024-09-27,Neeko,12,shanhaiscrollsneeko
832,Neeko,Bewitching Neeko,Epic,1350,2022-06-21,Neeko,22,bewitchingneeko
833,Neeko,Street Demons Neeko,Epic,1350,2025-12-31,Neeko,31,streetdemonsneeko
834,Nidalee,default,Legacy,790,2021-03-20,Nidalee,0,nidalee
835,Nidalee,Snow Bunny Nidalee,Legacy,520,2021-10-08,Nidalee,1,snowbunnynidalee
836,Nidalee,Leopard Nidalee,Legacy,520,2025-07-17,Nidalee,2,leopardnidalee
837,Nidalee,French Maid Nidalee,Legacy,520,2020-09-29,Nidalee,3,frenchmaidnidalee
838,Nidalee,Pharaoh Nidalee,Legacy,520,2021-03-01,Nidalee,4,pharaohnidalee
839,Nidalee,Bewitching Nidalee,Legacy,975,2021-06-04,Nidalee,5,bewitchingnidalee
840,Nidalee,Headhunter Nidalee,Legacy,975,2022-01-23,Nidalee,6,headhunternidalee
841,Nidalee,Warring Kingdoms Nidalee,Legacy,975,2022-07-10,Nidalee,7,warringkingdomsnidalee
842,Nidalee,Challenger Nidalee,Legacy,975,2023-10-01,Nidalee,8,challengernidalee
843,Nidalee,Super Galaxy Nidalee,Epic,1350,2024-08-01,Nidalee,9,supergalaxynidalee
844,Nidalee,Dawnbringer Nidalee,Epic,1350,2025-06-14,Nidalee,11,dawnbringernidalee
845,Nidalee,Cosmic Huntress Nidalee,Epic,1350,2021-01-08,Nidalee,18,cosmichuntressnidalee
846,Nidalee,DWG Nidalee,Epic,1350,2021-05-07,Nidalee,27,dwgnidalee
847,Nidalee,Ocean Song Nidalee,Epic,1350,2025-02-12,Nidalee,29,oceansongnidalee
848,Nidalee,La Ilusión Nidalee,Epic,1350,2021-03-01,Nidalee,48,lailusinnidalee
849,Nilah,default,Legacy,975,2022-06-17,Nilah,0,nilah
850,Nilah,Star Guardian Nilah,Epic,1350,2024-04-21,Nilah,1,starguardiannilah
851,Nilah,Coven Nilah,Epic,1350,2021-06-26,Nilah,11,covennilah
852,Nocturne,default,Legacy,880,2020-06-20,Nocturne,0,nocturne
853,Nocturne,Frozen Terror Nocturne,Legacy,975,2024-09-13,Nocturne,1,frozenterrornocturne
854,Nocturne,Void Nocturne,Legacy,520,2025-09-27,Nocturne,2,voidnocturne
855,Nocturne,Ravager Nocturne,Legacy,520,2024-05-22,Nocturne,3,ravagernocturne
856,Nocturne,Haunting Nocturne,Legacy,975,2023-08-17,Nocturne,4,hauntingnocturne
857,Nocturne,Eternum Nocturne,Legendary,1820,2022-11-23,Nocturne,5,eternumnocturne
858,Nocturne,Cursed Revenant Nocturne,Legacy,750,2023-08-24,Nocturne,6,cursedrevenantnocturne
859,Nocturne,Old God Nocturne,Epic,1350,2024-10-28,Nocturne,7,oldgodnocturne
860,Nocturne,Broken Covenant Nocturne,Epic,1350,2024-08-01,Nocturne,17,brokencovenantnocturne
861,Nocturne,Empyrean Nocturne,Epic,1350,2021-06-23,Nocturne,26,empyreannocturne
862,Nunu & Willump,default,Epic,260,2022-07-11,Nunu,0,nunuwillump
863,Nunu & Willump,Sasquatch Nunu & Willump,Legacy,520,2025-12-14,Nunu,1,sasquatchnunuwillump
864,Nunu & Willump,Workshop Nunu & Willump,Legacy,520,2022-10-14,Nunu,2,workshopnunuwillump
865,Nunu & Willump,Grungy Nunu & Willump,Legacy,750,2021-05-14,Nunu,3,grungynunuwillump
866,Nunu & Willump,Demolisher Nunu & Willump,Legacy,975,2024-07-28,Nunu,5,demolishernunuwillump
867,Nunu & Willump,TPA Nunu & Willump,Legacy,750,2021-11-23,Nunu,6,tpanunuwillump
868,Nunu & Willump,Zombie Nunu & Willump,Epic,1350,2021-08-15,Nunu,7,zombienunuwillump
869,Nunu & Willump,Papercraft Nunu & Willump,Epic,1350,2023-10-06,Nunu,8,papercraftnunuwillump
870,Nunu & Willump,Space Groove Nunu & Willump,Epic,1350,2025-04-16,Nunu,16,spacegroovenunuwillump
871,Nunu & Willump,Cosmic Paladins Nunu & Willump,Epic,1350,2021-03-28,Nunu,35,cosmicpaladinsnunuwillump
872,Olaf,default,Legacy,790,2025-06-05,Olaf,0,olaf
873,Olaf,Forsaken Olaf,Legacy,520,2022-02-17,Olaf,1,forsakenolaf
874,Olaf,Glacial Olaf,Legacy,520,2022-08-27,Olaf,2,glacialolaf
875,Olaf,Pentakill Olaf,Legacy,975,2025-08-08,Olaf,4,pentakillolaf
876,Olaf,Marauder Olaf,Legacy,750,2021-04-28,Olaf,5,marauderolaf
877,Olaf,Butcher Olaf,Legacy,750,2023-09-29,Olaf,6,butcherolaf
878,Olaf,Dragonslayer Olaf,Epic,1350,2026-01-16,Olaf,16,dragonslayerolaf
879,Olaf,Sentinel Olaf,Epic,1350,2023-06-29,Olaf,25,sentinelolaf
880,Olaf,Infernal Olaf,Epic,1350,2022-04-17,Olaf,44,infernalolaf
881,Orianna,default,Legacy,880,2025-08-01,Orianna,0,orianna
882,Orianna,Gothic Orianna,Legacy,520,2025-02-27,Orianna,1,gothicorianna
883,Orianna,Sewn Chaos Orianna,Legacy,520,2025-03-08,Orianna,2,sewnchaosorianna
884,Orianna,Bladecraft Orianna,Legacy,975,2025-10-08,Orianna,3,bladecraftorianna
885,Orianna,TPA Orianna,Legacy,750,2022-11-04,Orianna,4,tpaorianna
886,Orianna,Winter Wonder Orianna,Legacy,975,2020-06-13,Orianna,5,winterwonderorianna
887,Orianna,Heartseeker Orianna,Epic,1350,2021-01-20,Orianna,6,heartseekerorianna
